gene	tpm
YOR152C	16.862572
YOR153W	372.9
YOR154W	27.9714
YOR155C	38.41442619
YOR156C	18.2558
YOR157C	249.5953
YOR158W	35.16411
YOR159C	31.64949
YOR160W	23.89461
YOR161C	21.5267
YOR161C-C	44.208
YOR161W-A	0
YOR161W-B	0
YOR162C	22.7624
YOR163W	34.209
YOR164C	69.15194
YOR165W	44.1764
YOR166C	32.85993
YOR167C	861.188
YOR168W	129.3877
YOR169C	0
YOR170W	0
YOR171C	39.5872
YOR172W	23.02049
YOR173W	23.8634
YOR174W	29.8009
YOR175C	47.9935
YOR176W	51.163
YOR177C	4.72872
YOR178C	8.81163
YOR179C	16.42988
YOR180C	8.69511
YOR181W	5.41132
YOR182C	1337.4399
YOR183W	0
YOR184W	167.3463
YOR185C	162.0288
YOR186C-A	0.523995
YOR186W	8.51578
YOR187W	177.9918
YOR188W	14.55258
YOR189W	31.4091
YOR190W	4.600539
YOR191W	25.889
YOR192C	7.75241
YOR192C-A	30.3023
YOR192C-B	94.5189
YOR192C-C	191.29
YOR193W	12.2414
YOR194C	22.02633
YOR195W	13.77303
YOR196C	36.6185
YOR197W	113.1845
YOR198C	158.4589
YOR199W	0.375112
YOR200W	12.3787
YOR201C	32.744007
YOR202W	43.24043
YOR203W	0.855001
YOR204W	461.6784
YOR205C	28.5621
YOR206W	98.7439
YOR207C	70.5487
YOR208W	35.5903
YOR209C	139.1497
YOR210W	96.281
YOR211C	29.573543
YOR212W	46.0849
YOR213C	39.4773
YOR214C	0.504253
YOR215C	50.7277
YOR216C	24.1839
YOR217W	24.98932
YOR218C	14.5301
YOR219C	31.4126
YOR220W	75.9353
YOR221C	57.6124
YOR222W	48.4826
YOR223W	0.114386
YOR224C	217.6608
YOR225W	5.70648
YOR226C	46.9209
YOR227W	18.0948
YOR228C	17.8981
YOR229W	36.0505
YOR230W	400.4482
YOR231C-A	0
YOR231W	24.802700997944
YOR232W	153.0065
YOR233W	37.9337000008469
YOR234C	728.8714
YOR235W	112.338
YOR236W	30.91
YOR237W	4.21572
YOR238W	30.51952
YOR239W	50.5096
YOR241W	41.3572
YOR242C	5.31042
YOR243C	48.66716
YOR244W	33.48206
YOR245C	42.2431
YOR246C	69.9646
YOR247W	62.0673
YOR248W	39.405
YOR249C	14.5598564
YOR250C	25.65304
YOR251C	44.7599
YOR252W	48.0796
YOR253W	65.1552
YOR254C	135.2576
YOR255W	0.364266
YOR256C	40.39405
YOR257W	24.75669
YOR258W	13.70196
YOR259C	158.7843
YOR260W	118.6463
YOR261C	192.8972
YOR262W	42.752321
YOR263C	30.4368
YOR264W	50.5342
YOR265W	98.799
YOR266W	12.99628
YOR267C	21.956800919721
YOR268C	14.8475
YOR269W	17.83465
YOR270C	238.8586
YOR271C	71.2222
YOR272W	101.4623
YOR273C	17.0962
YOR274W	23.23303
YOR275C	31.1655
YOR276W	244.6292
YOR277C	31.6728
YOR278W	21.41391
YOR279C	7.41147
YOR280C	29.4411
YOR281C	59.5437744691
YOR282W	0
YOR283W	85.4551
YOR284W	9.77976
YOR285W	488.168
YOR286W	192.714
YOR287C	24.1914
YOR288C	36.1286
YOR289W	27.70011
YOR290C	20.6827
YOR291W	23.9292
YOR292C	24.48166
YOR293C-A	0
YOR293W	954.2431
YOR294W	137.5212
YOR295W	23.9671
YOR296W	15.4977
YOR297C	49.7099
YOR298C-A	632.494
YOR298W	3.63201
YOR299W	45.19119
YOR300W	3.77032
YOR301W	18.077365
YOR302W	84.9121
YOR303W	179.2002
YOR304C-A	32.1549
YOR304W	29.0809
YOR305W	27.39228
YOR306C	55.3102
YOR307C	42.4823
YOR308C	14.3794
YOR309C	23.4916
YOR310C	122.64031
YOR311C	70.5355
YOR312C	677.564
YOR313C	1.0417141
YOR314W	0
YOR314W-A	8.79034
YOR315W	43.0084
YOR316C	62.6688
YOR316C-A	6.02814
YOR317W	95.23607
YOR318C	10.76157
YOR319W	22.8272
YOR320C	39.36993
YOR321W	23.3220000010494
YOR322C	37.7406
YOR323C	135.2661
YOR324C	22.1727
YOR325W	29.4093
YOR326W	65.3859
YOR327C	136.919
YOR328W	13.2706
YOR329C	20.9883
YOR329W-A	16.2956
YOR330C	28.3095
YOR331C	116.536
YOR332W	288.101
YOR333C	6.15653
YOR334W	17.93219
YOR335C	153.66
YOR335W-A	0
YOR336W	44.1331
YOR337W	27.2026
YOR338W	99.08478
YOR339C	19.2719
YOR340C	78.20833
YOR341W	160.523
YOR342C	78.7982
YOR343C	3.10611
YOR343W-A	0
YOR343W-B	32.8343
YOR344C	56.42289
YOR345C	0
YOR346W	14.46637
YOR347C	30.79447
YOR348C	1.87015
YOR349W	20.7761
YOR350C	18.7025
YOR351C	2.94848
YOR352W	21.46256
YOR353C	24.5401
YOR354C	50.6785
YOR355W	83.0337
YOR356W	33.61093
YOR357C	84.527
YOR358W	16.81506
YOR359W	31.22364
YOR360C	141.095
YOR361C	140.558
YOR362C	331.409
YOR363C	14.8449
YOR364W	8.42952
YOR365C	0
YOR366W	6.893579
YOR367W	55.7878
YOR368W	17.66323
YOR369C	624.705
YOR370C	85.6593
YOR371C	17.0786
YOR372C	26.55363
YOR373W	7.81332
YOR374W	161.257
YOR375C	49.5912
YOR376W	2.53084
YOR376W-A	21.9685
YOR377W	20.9238
YOR378W	12.08622
YOR379C	0
YOR380W	10.08614872
YOR381W	10.6706
YOR381W-A	3.441252
YOR382W	115.3206
YOR383C	113.8378
YOR384W	10.1545
YOR385W	60.638
YOR386W	15.3977
YOR387C	8.98737
YOR388C	5.44982
YOR389W	8.35333
YOR390W	15.1868
YOR391C	1.50807
YOR392W	4.05038
YOR393W	1.12658
YOR394C-A	0
YOR394W	0.509445
YOR396C-A	0
YOR396W	15.4072
YPL001W	35.9639
YPL002C	27.685464
YPL003W	27.45041
YPL004C	251.487
YPL005W	13.0713
YPL006W	40.25422
YPL007C	13.201
YPL008W	10.502
YPL009C	38.3813
YPL010W	180.9778
YPL011C	45.0049
YPL012W	103.911957
YPL013C	66.7552
YPL014W	6.11536
YPL015C	72.6606
YPL016W	16.4865
YPL017C	4.21094
YPL018W	13.0619
YPL019C	46.0675
YPL020C	19.565824
YPL021W	2.06915
YPL022W	41.0446
YPL023C	49.7092
YPL024W	30.97404
YPL025C	2.71318
YPL026C	52.9817
YPL027W	5.9798
YPL028W	151.3251
YPL029W	20.41300392243
YPL030W	38.91105
YPL031C	66.0212
YPL032C	24.919545193
YPL033C	1.57262
YPL034W	32.21793
YPL035C	3.69975
YPL036W	9.84162
YPL037C	502.0515
YPL038W	29.9104
YPL038W-A	0.620959
YPL039W	31.8098
YPL040C	13.6967
YPL041C	17.45761
YPL042C	22.0676
YPL043W	61.6126
YPL044C	33.8393
YPL045W	19.56262
YPL046C	25.2239
YPL047W	12.52514
YPL048W	152.5129
YPL049C	35.0984
YPL050C	86.022
YPL051W	31.2185
YPL052W	53.2169
YPL053C	69.6047
YPL054W	6.81404
YPL055C	21.52353
YPL056C	2.73663
YPL057C	93.56613
YPL058C	34.2395
YPL059W	96.31049
YPL060C-A	2.96916
YPL060W	12.476989
YPL061W	720.038
YPL062W	1.14334
YPL063W	74.8396298601
YPL064C	24.03497
YPL065W	14.53688
YPL066W	16.08675
YPL067C	16.63571
YPL068C	16.5781
YPL069C	27.665
YPL070W	27.12513522
YPL071C	36.9462
YPL072W	13.73850461747
YPL073C	2.82944
YPL074W	20.64609
YPL075W	47.7655
YPL076W	12.99765
YPL077C	17.5439
YPL078C	87.7202
YPL079W	547.5661
YPL080C	0
YPL081W	220.3151
YPL082C	35.034
YPL083C	18.06104
YPL084W	27.47718
YPL085W	29.0332
YPL086C	57.8426
YPL087W	64.6246
YPL088W	57.5576
YPL089C	38.5775184658
YPL090C	515.2553
YPL091W	106.206
YPL092W	35.8908
YPL093W	227.815
YPL094C	109.9203
YPL095C	12.11122
YPL096C-A	32.48312
YPL096W	14.22694
YPL097W	25.41792
YPL098C	88.6052
YPL099C	34.477
YPL100W	20.04079
YPL101W	45.3595
YPL102C	1.08368
YPL103C	16.93298
YPL104W	24.5061
YPL105C	38.1175000012014
YPL106C	2535.802
YPL107W	18.97649
YPL108W	17.4296
YPL109C	14.32056
YPL110C	24.6417
YPL111W	45.5227
YPL112C	40.2701
YPL113C	12.58090014535
YPL114W	8.123473
YPL115C	14.532
YPL116W	21.9703
YPL117C	164.4625
YPL118W	90.1978
YPL119C	17.5692
YPL119C-A	13.99098
YPL120W	10.67175
YPL121C	0.971053
YPL122C	21.4032
YPL123C	17.05083
YPL124W	9.48083
YPL125W	43.689
YPL126W	89.5957
YPL127C	31.8952
YPL128C	17.445848
YPL129W	95.3364
YPL130W	2.71495
YPL131W	958.74
YPL132W	27.24242
YPL133C	14.6579
YPL134C	8.96549
YPL135C-A	0
YPL135W	206.719
YPL136W	48.6013
YPL137C	60.3157
YPL138C	23.6796
YPL139C	20.63426
YPL140C	12.929
YPL141C	7.51355
YPL142C	59.1624
YPL143W	1181.6195
YPL144W	21.9867
YPL145C	129.4789
YPL146C	48.9077
YPL147W	5.10343
YPL148C	15.2985
YPL149W	55.225300169245
YPL150W	25.6078
YPL151C	28.1443
YPL152W	26.554729
YPL152W-A	0.765432
YPL153C	6.813325
YPL154C	571.086
YPL155C	12.1544
YPL156C	37.47843
YPL157W	39.1688
YPL158C	33.59267
YPL159C	78.8693
YPL160W	156.9646
YPL161C	17.2915
YPL162C	13.425396
YPL163C	38.8875
YPL164C	13.8347
YPL165C	0.00010803
YPL166W	12.0509
YPL167C	8.68039
YPL168W	12.70018
YPL169C	53.6489
YPL170W	42.81511
YPL171C	5.927208
YPL172C	24.4597
YPL173W	49.8259
YPL174C	11.3514
YPL175W	23.9676
YPL176C	33.98818803
YPL177C	29.67081
YPL178W	95.3944
YPL179W	83.7432
YPL180W	20.4507
YPL181W	32.3463
YPL182C	26.7218
YPL183C	50.1849
YPL183W-A	61.4297
YPL184C	53.5518
YPL185W	6.587728
YPL186C	7.4162
YPL187W	1.00312
YPL188W	30.2293
YPL189C-A	36.4186
YPL189W	2.537594
YPL190C	45.6432
YPL191C	8.383
YPL192C	0.063337
YPL193W	22.0277
YPL194W	8.12056
YPL195W	40.898
YPL196W	30.458
YPL197C	60.3277
YPL198W	171.8479
YPL199C	43.75001
YPL200W	0
YPL201C	5.81656
YPL202C	27.81958
YPL203W	28.2666
YPL204W	89.3819
YPL205C	6.94756
YPL206C	47.7579
YPL207W	52.7478
YPL208W	21.6454
YPL209C	5.54122
YPL210C	60.9212
YPL211W	87.0706
YPL212C	69.060487
YPL213W	24.05219
YPL214C	23.68554
YPL215W	48.5753
YPL216W	13.8993
YPL217C	40.13372
YPL218W	250.091
YPL219W	13.69912
YPL220W	394.999
YPL221W	106.2643
YPL222C-A	11.2621
YPL222W	27.4347
YPL223C	24.8484
YPL224C	35.57279
YPL225W	301.9815
YPL226W	174.245
YPL227C	38.4014
YPL228W	28.63602
YPL229W	15.96265
YPL230W	7.40134
YPL231W	172.797
YPL232W	101.0057
YPL233W	13.51761
YPL234C	76.5094
YPL235W	76.3533
YPL236C	19.45014
YPL237W	174.6121
YPL238C	105.073
YPL239W	101.591
YPL240C	2440.930829
YPL241C	6.09351
YPL242C	20.7117
YPL243W	86.5124
YPL244C	60.1718
YPL245W	47.80552
YPL246C	122.6782
YPL247C	29.7658
YPL248C	3.51177
YPL249C	19.3446
YPL249C-A	462.34
YPL250C	41.9087
YPL250W-A	0
YPL251W	4.05238
YPL252C	21.9814
YPL253C	7.7596
YPL254W	29.1279
YPL255W	10.0456
YPL256C	29.049276003
YPL257W	9.09324
YPL257W-A	6.26111e-06
YPL257W-B	6.73835
YPL258C	12.0256
YPL259C	28.5282
YPL260W	68.8072
YPL261C	0.206967
YPL262W	136.7013
YPL263C	41.1652
YPL264C	5.90284
YPL265W	93.37878
YPL266W	84.506
YPL267W	10.19492
YPL268W	20.7025000451254
YPL269W	6.33105
YPL270W	32.3876
YPL271W	118.3801
YPL272C	12.3426
YPL273W	108.1732
YPL274W	23.8381
YPL277C	6.41812
YPL278C	17.8829
YPL279C	21.1556
YPL280W	3.22555
YPL281C	1.12658
YPL282C	0.509445
YPL283C	6.69684
YPL283W-A	8.9642
YPL283W-B	0
YPR001W	7.88949
YPR002C-A	1107.78
YPR002W	18.15642
YPR003C	15.0471
YPR004C	90.2682
YPR005C	16.15022
YPR006C	13.3002
YPR007C	2.46183
YPR008W	60.6146
YPR009W	29.03171
YPR010C	169.9234
YPR010C-A	62.8654
YPR011C	11.5847
YPR012W	7.60413
YPR013C	20.1304
YPR014C	33.3638
YPR015C	6.92184
YPR016C	205.7161
YPR016W-A	0.910165
YPR017C	27.33009
YPR018W	9.65087
YPR019W	36.5666
YPR020W	50.1044
YPR021C	11.5189
YPR022C	25.1925
YPR023C	76.479
YPR024W	88.9975000004494
YPR025C	26.75632
YPR026W	15.6512
YPR027C	15.0476
YPR028W	438.0655
YPR029C	51.3149
YPR030W	12.7905
YPR031W	15.9272
YPR032W	24.4392
YPR033C	119.1622
YPR034W	40.6723
YPR035W	955.929
YPR036W	202.7613
YPR036W-A	603.137
YPR037C	29.51525
YPR038W	12.4599
YPR039W	0
YPR040W	20.686253
YPR041W	194.9648
YPR042C	12.4917
YPR043W	1151.3045
YPR044C	0
YPR045C	36.368215
YPR046W	22.71061
YPR047W	16.2958
YPR048W	24.80559
YPR049C	15.69
YPR050C	26.3052
YPR051W	17.8044
YPR052C	206.3374
YPR053C	19.7125
YPR054W	15.1515
YPR055W	19.4052
YPR056W	21.7966
YPR057W	12.142391
YPR058W	17.33705
YPR059C	0
YPR060C	68.0564
YPR061C	20.896584
YPR062W	98.7223
YPR063C	78.4679
YPR064W	1.6755
YPR065W	19.26759
YPR066W	8.10997
YPR067W	51.3828
YPR068C	11.47969
YPR069C	122.6999
YPR070W	25.7124
YPR071W	27.20862
YPR072W	50.0084
YPR073C	70.17564
YPR074C	453.206
YPR074W-A	2.45699
YPR075C	64.9139
YPR076W	37.7736
YPR077C	15.1499
YPR078C	7.40393
YPR079W	31.82489
YPR080W	3621.17
YPR081C	27.1788
YPR082C	42.1959
YPR083W	9.94224
YPR084W	17.99659
YPR085C	21.35185
YPR086W	75.865
YPR087W	0
YPR088C	74.117
YPR089W	34.6228
YPR091C	43.83363
YPR092W	1.27361
YPR093C	25.4828
YPR094W	37.7593
YPR095C	17.0361
YPR096C	18.9337
YPR097W	49.2005
YPR098C	79.0683
YPR099C	47.47346
YPR100W	38.63767
YPR101W	46.9955
YPR102C	588.9751
YPR103W	254.1204
YPR104C	17.2548
YPR105C	36.9212873
YPR106W	25.494
YPR107C	44.8175
YPR108W	234.1375
YPR108W-A	20.9999
YPR109W	35.2755
YPR110C	215.9746
YPR111W	12.44632
YPR112C	57.8964
YPR113W	178.9473
YPR114W	46.9007
YPR115W	26.03944
YPR116W	28.40287
YPR117W	22.5718
YPR118W	76.4816
YPR119W	21.55303
YPR120C	9.15919
YPR121W	13.6918
YPR122W	28.8716
YPR123C	0
YPR124W	72.6976
YPR125W	60.45263
YPR126C	41.2675
YPR127W	52.3413
YPR128C	28.22113
YPR129W	53.8453
YPR130C	0
YPR131C	45.1115
YPR132W	465.5106
YPR133C	48.5801
YPR133W-A	337.391
YPR134W	29.8344
YPR135W	13.61351
YPR136C	19.2843
YPR137C-A	157.581
YPR137C-B	108.514
YPR137W	69.5158
YPR138C	47.981
YPR139C	59.2534
YPR140W	46.0524
YPR141C	7.85702
YPR142C	0
YPR143W	54.5281
YPR144C	49.36547
YPR145C-A	12.6923
YPR145W	409.029
YPR146C	10.6708
YPR147C	53.4916
YPR148C	82.031
YPR149W	284.734
YPR150W	2.93965
YPR151C	4.6729
YPR152C	6.78542
YPR153W	9.59612
YPR154W	117.5966
YPR155C	14.0252479
YPR156C	22.79739
YPR157W	5.33678
YPR158C-C	64.05
YPR158C-D	149.316
YPR158W	25.636
YPR158W-A	0
YPR158W-B	46.786
YPR159C-A	0
YPR159W	166.0432
YPR160C-A	0
YPR160W	53.3097
YPR160W-A	0
YPR161C	44.34391
YPR162C	21.7316
YPR163C	208.0002
YPR164W	26.2706
YPR165W	413.979
YPR166C	65.6483
YPR167C	12.71382
YPR168W	10.80815
YPR169W	51.9295
YPR169W-A	15.5856
YPR170C	9.59818
YPR170W-A	25.4541
YPR170W-B	172.286
YPR171W	16.12899
YPR172W	67.96162
YPR173C	46.5351
YPR174C	21.7683
YPR175W	20.3627557
YPR176C	29.8949
YPR177C	19.3549
YPR178W	20.63406
YPR179C	14.21351
YPR180W	35.6891
YPR181C	124.9363
YPR182W	56.3076
YPR183W	98.063
YPR184W	29.4052
YPR185W	13.974000524969
YPR186C	23.29132
YPR187W	242.6289
YPR188C	38.42201
YPR189W	25.7793
YPR190C	59.0409
YPR191W	122.591
YPR192W	5.84883
YPR193C	7.2263
YPR194C	10.2937
YPR195C	17.5023
YPR196W	7.58874
YPR197C	1.1331
YPR198W	25.2996
YPR199C	38.1655
YPR200C	13.6283
YPR201W	6.8202200556873
YPR202W	37.4354
YPR203W	35.4627
YPR204C-A	0
YPR204W	57.4372
