"","logFC","logCPM","F","PValue","FDR"
"YLL040C",0.0769580737379939,9.38594856485989,0.346204120244633,0.5696676922464,0.655838115579304
"YHR052C-B",0.909775307726792,0.556127992062272,0.343533923819369,0.57114595181241,0.657237804842957
"YHR054C-B",0.909775307726792,0.556127992062272,0.343533923819369,0.57114595181241,0.657237804842957
"YDR076W",0.0699559940262118,3.67727418832118,0.34098419363902,0.572542514684217,0.658693524819333
"YJL165C",0.130281222917746,7.38476244104918,0.339776642765425,0.573211469182626,0.659311676083277
"YDR344C",-0.122769867295187,2.88690299678149,0.339064396123395,0.573607589650002,0.65961579999247
"YLR439W",0.185922787805263,3.32420555884497,0.337364341757685,0.574553708123996,0.660552105207753
"YKR022C",0.0600016586530122,4.95587801152116,0.336964529649928,0.574776310035684,0.660656360031835
"YJR062C",-0.045613392377686,6.0796786877693,0.33624247417602,0.575179527717603,0.660968121801229
"YLR240W",0.0441542710892725,6.60184189540826,0.335521095121677,0.575582963631459,0.661279991251742
"YKR104W",0.13245500064456,3.40965959450402,0.332051422076955,0.577532056929145,0.663367096582835
"YER078C",0.0428209279479274,6.08089143164284,0.329915366371722,0.578738234410054,0.664517781130778
"YDR247W",0.17765367832384,4.83334170542606,0.32980764273004,0.578799233484915,0.664517781130778
"YGL194C-A",-0.0590657605660867,4.83049147802995,0.327536781817642,0.580088031755432,0.665844800144672
"YMR087W",0.0570365120802444,5.93372155689064,0.327281842390436,0.580233083990866,0.665858681170087
"YER013W",0.0437081887987315,6.46165449522403,0.326750220365357,0.580535827496693,0.666053476312357
"YBR268W",-0.0554352042217663,5.04085000892676,0.324919753619332,0.581580785711667,0.667099536153007
"YIL084C",-0.100958536566834,4.32106097894162,0.324269320374323,0.581953068157025,0.667264928572203
"YJR135C",-0.0856312300261303,3.84845784837344,0.324202586300036,0.581991455272241,0.667264928572203
"YDR338C",-0.0591542152746194,5.9622065831597,0.322410420454308,0.583019730870119,0.668290870267237
"YER188W",-0.129627486339507,2.56237425427155,0.321921368524776,0.583301849897016,0.668461250408296
"YAR066W",-0.191579332191982,2.52098359025478,0.321579927275526,0.583498562319225,0.668533699403954
"YDR017C",-0.0483371681214518,7.59953565217815,0.321317552300861,0.583648776916871,0.668552853339362
"YML057W",0.0695543407112051,6.63854472267829,0.320480265775503,0.584131687554671,0.668953005093481
"YJL060W",-0.0463817288248354,6.70273149703563,0.319856493885503,0.584492002196652,0.66921260791057
"YLL005C",0.190479148683439,2.09375126881249,0.31669666950171,0.586326209545706,0.671159235978262
"YKL173W",0.0330716880901654,7.22802150743643,0.311437917381868,0.589401574025627,0.674525384533899
"YGL034C",0.176095113764183,0.734954353878867,0.310582378441744,0.589912080163754,0.674955379817245
"YFR029W",-0.0980925692418223,4.87801356959921,0.308419460795042,0.591183455903381,0.676255538411176
"YLR334C",0.208067621117887,1.92208883601644,0.306740993579132,0.592180934872802,0.677241863860012
"YNL194C",-0.077910182863496,3.54246342219412,0.304160070324218,0.593717991598996,0.678844680805427
"YMR285C",0.0515867284476389,6.04939857187252,0.303177847525495,0.59430543422456,0.679361245057429
"YKL078W",-0.0866363332640521,6.92836022965706,0.301017093279151,0.59560282449586,0.680642512969912
"YKL111C",0.138393963632626,2.35576051655738,0.300676976717357,0.595808642505,0.680642512969912
"YDR005C",0.0476579194444138,5.76113916890524,0.300633121749326,0.595834020938517,0.680642512969912
"YKL028W",-0.0490658530056594,6.27948456853941,0.299657917626461,0.596422079099488,0.681158899003474
"YHR036W",0.0734192889886989,5.72422882793211,0.297671794641599,0.597623655327282,0.682375573615829
"YBR264C",-0.0652308575301942,4.28983171095267,0.296817267045048,0.598142280605923,0.682812067762586
"YHR192W",-0.0508494164912019,4.94967661563917,0.296545286852475,0.598307533056573,0.682845060516709
"YDR149C",-0.0654394324787456,4.10372416348645,0.294551419802762,0.599522250174052,0.684075513527376
"YDR151C",0.0615130244315095,6.02725865195413,0.293896128871929,0.59992252299914,0.684376308696969
"YHR127W",-0.0480633624044509,5.419184769522,0.290995263778824,0.601701983793801,0.686249950999625
"YDR186C",-0.102798896793231,7.02427891673363,0.290636623109993,0.601922784958084,0.686345470644372
"YHR218W",0.893766726533946,2.00788197423272,0.287716843682995,0.603729430052937,0.688248801662898
"YMR284W",0.0517287215462423,5.22153064782796,0.286345825831617,0.604578473234259,0.68905985297159
"YBR129C",0.0478683385026274,5.6227244928434,0.285085486635547,0.605363465317203,0.689797550468385
"YDR378C",-0.108209415719246,3.58632124530375,0.284401562717114,0.605790712314669,0.690127362891689
"YHR102W",-0.0789472352822691,6.85025677987046,0.283008400134668,0.606662119941509,0.690962905769178
"YDR442W",-0.0918776764076155,4.33116750104135,0.282622934074386,0.606903832916468,0.691081035753904
"YJL078C",0.176296534627976,6.64114625893881,0.282392977712647,0.607048093749723,0.691088168560721
"YJL065C",0.0514017406276454,6.04333799520988,0.281591598973885,0.607551516616262,0.691504089821418
"YCR004C",0.0363668639398363,7.89912564448642,0.28100603231311,0.607919954151126,0.69176621912948
"YER180C",-0.0601955144904804,4.83223980070047,0.280671435471686,0.608130719425673,0.691848851177594
"YGR206W",0.0926353894065438,3.26838477680739,0.279998418621205,0.608555539595436,0.692106475199589
"YDR491C",-0.1203319375516,2.3331170936337,0.279875553837893,0.608633569644367,0.692106475199589
"YGL023C",-0.0753061570640264,6.20580963162397,0.27946642826937,0.608891066051646,0.692200785313772
"YJR157W",0.421053219879701,-0.738489075637404,0.279529215730409,0.608992943309201,0.692200785313772
"YLR285C-A",-0.592652984956714,1.08923279662743,0.27767588918582,0.610028915121109,0.692977063787045
"YFL021W",-0.147486185183499,4.33643005579183,0.277647898809472,0.610042620693494,0.692977063787045
"YCL041C",0.314121710626761,-0.579468183330044,0.27768006394338,0.610091029200696,0.692977063787045
"YMR134W",-0.067798195272303,4.94457272416527,0.277070094074059,0.610409508660053,0.693181591693775
"YLR257W",-0.123298648525543,8.15012868938741,0.27655252579381,0.610738573485391,0.693329077577056
"YHL007C",0.068584774754277,7.48000392944046,0.276430413387041,0.610816272018764,0.693329077577056
"YHR111W",0.0422556212335243,6.71244709828068,0.275257804178606,0.611563521742197,0.694019967569663
"YIR042C",-0.101983271449146,2.52040766758237,0.274187621419729,0.612248059139876,0.694620576515818
"YKL189W",0.0602199260994662,5.14214966805411,0.273995604195667,0.612370176780618,0.694620576515818
"YER040W",-0.0530550454760853,5.68002279930566,0.272911134636884,0.613065159452373,0.695251430828235
"YDL177C",-0.0818197946845928,3.56849803171369,0.272285631578457,0.613467082388601,0.695549728005913
"YNL245C",0.28704723174233,4.37566437244871,0.270359050640517,0.614707761940526,0.696798658170701
"YDR079C-A",-0.109269026889367,2.91287939193078,0.269717956224829,0.615122424529368,0.697110907907463
"YBL047C",-0.0796448518687043,9.26488002647652,0.26882433289169,0.615700343098785,0.697607990551746
"YDL008W",-0.0581429825611665,5.21010649318078,0.267638486037464,0.616469818698617,0.698321839412503
"YDR477W",-0.0449405564081713,7.2246318277245,0.266833357439936,0.61699349367251,0.698756991477144
"YKL058W",0.0401675726464051,6.36486016240579,0.266095167961178,0.617474530395982,0.699143669053375
"YJR131W",-0.0500042680123802,6.32010959194677,0.26464094703047,0.618424677687905,0.700061208377266
"YHL041W",0.345331624097707,-0.679426206697123,0.264270526330022,0.618748578512016,0.700269577669644
"YMR200W",0.0358384000800175,7.36640956750121,0.263348603287541,0.619271875242066,0.700703468416689
"YCR107W",-0.0471944476661946,5.29614110372572,0.262249186945233,0.619994707123976,0.701362885312146
"YDL216C",-0.0627619275805531,4.39880497826245,0.261319001934955,0.620607802939601,0.701897894562223
"YAR068W",-0.106702731903799,2.38603399799638,0.259825341443517,0.621596157025664,0.702727810252431
"YLR281C",-0.38536743928956,0.0653739719939473,0.259600837417304,0.621759845411769,0.702727810252431
"YCR097W",0.088230778676888,3.88507490973859,0.25957296602249,0.621762565341159,0.702727810252431
"YHL019W-A",0.23936617793523,2.09489044514163,0.257792361644431,0.622946103422391,0.703906607838298
"YML117W",-0.0551219341446276,7.87756548574236,0.256983685925566,0.623483740571524,0.704355193499253
"YJL168C",0.0418331688552318,6.56474430271273,0.256318829080644,0.623927527473068,0.704574107017795
"YDR213W",-0.0526174851353981,6.63873893212442,0.256271871921973,0.623958898686885,0.704574107017795
"YFR031C",-0.051030949194936,6.38500174171429,0.255396047921309,0.624544694185912,0.705053429173584
"YMR130W",0.0391611867707395,6.12371420595239,0.255216491444955,0.62466494913003,0.705053429173584
"YBR213W",0.0924466833362763,2.78336096968016,0.253689141293969,0.625690609251153,0.706051953837263
"YLL029W",0.0341244172162138,7.46759098202681,0.251527555552348,0.627147552155928,0.707536594097068
"YDR155C",0.993593884462173,5.27315205086887,0.251302680929056,0.627299644065234,0.707548787720426
"YKL053W",0.190130340599103,0.994126427154628,0.249205382967616,0.628726651874122,0.708998665297366
"YBL069W",0.0686010842562395,5.6599776350596,0.247502930873119,0.629882595466448,0.710142286829349
"YLR009W",-0.0676621600246972,7.52864206534212,0.243776338303203,0.632440317983414,0.712865431568971
"YMR158W",-0.0622509195182623,5.40701139266465,0.242890564139759,0.633051895934686,0.71339421576078
"YCR092C",-0.0510907043222575,6.20101132709682,0.241902486506502,0.633735762294117,0.714004206427208
"YGR057C",0.0476771851632063,6.07946599088016,0.241689846730012,0.633883165397832,0.714009647393689
"YHR083W",0.034091526718497,6.80275316732852,0.240730959596434,0.634548884639385,0.714598788908037
"YER087C-A",0.333628319549387,0.411187775878347,0.239218862878473,0.635612490812786,0.715631482988438
"YBL086C",0.0552197006714618,5.04924442059437,0.238999684845177,0.635755093000866,0.715631482988438
"YLR451W",-0.0317124267517431,6.48886480491345,0.238799962157934,0.63589458851808,0.715631482988438
"YCR072C",0.0621984490627526,7.34069591704151,0.238266608928583,0.63626748436051,0.715736734637883
"YDR227W",-0.0512778748926587,6.59088047818479,0.238257368375594,0.636273950201249,0.715736734637883
"YDR180W",-0.0324052888381939,7.24479803922428,0.237637183777412,0.636708225376289,0.716064404375579
"YKL047W",0.0380639070388094,6.14121932250051,0.236024141872379,0.637841079102671,0.717177396530349
"YBR229C",-0.0413365994568321,8.2432795763792,0.234235521322897,0.639102930611199,0.718434899326798
"YGL126W",0.0415669675080894,6.49887873620219,0.233899056995268,0.639340977442721,0.718541206246218
"YBL062W",-0.21050448713907,2.43675314542024,0.233506199453291,0.639619929511409,0.718693427640372
"YML015C",0.0400179498254134,5.08949886824554,0.232802850285002,0.640118031053807,0.719091767500553
"YDL217C",0.0433206957455502,5.89207641516522,0.232476953587029,0.640349479584426,0.71919044488872
"YMR163C",0.0574942635909586,5.19297428657945,0.231995251971537,0.640691962144743,0.719413754802886
"YGR117C",-0.0353541143688807,6.57631953442524,0.23026556085997,0.641925401564272,0.720637169027992
"YCR102W-A",-0.204113771789419,0.303022324295339,0.226574022157538,0.644588648216265,0.723464802838874
"YNL265C",0.0430619119431691,4.84502235691876,0.225847800695981,0.645102172454532,0.723878933374926
"YDR526C",0.43264268276915,0.987580835363338,0.225625358802366,0.645269980998752,0.723905032446628
"YDL232W",0.0581729842373266,5.43819059160694,0.225299912894365,0.645498833808993,0.723969277679071
"YKL052C",0.0354634120375601,5.4023207104508,0.224769224705741,0.645883620590274,0.723969277679071
"YGR017W",-0.0497087822313258,6.74429147593175,0.224737931840387,0.645906323905215,0.723969277679071
"YJL020C",-0.08583743250515,7.76035827239245,0.22456971162302,0.646028423240772,0.723969277679071
"YHR129C",0.0681369486245908,4.99823646479599,0.224539922388869,0.646050060293084,0.723969277679071
"YMR161W",-0.042786480128221,6.1120333241901,0.224110517402259,0.646362012916648,0.72415681447127
"YDR187C",0.0926703338454628,4.00919398569659,0.222821166238968,0.64730106938069,0.72504669099944
"YNL180C",0.0458030081935132,6.35942080483051,0.222557661799368,0.6474932593224,0.725099785931704
"YBR036C",-0.0504627804724811,7.90392635932461,0.221175571055221,0.648504227149371,0.726069566189146
"YLL028W",-0.0532758069282811,6.83625971784198,0.218651961814048,0.650360329670232,0.727912538755607
"YLR466C-B",0.34351884856685,-0.447843306589996,0.218679261026059,0.650441016559772,0.727912538755607
"YCL022C",-0.29174373084017,1.6301838788107,0.2169945383901,0.651588474228824,0.728872182998032
"YLR154W-F",0.405047349296198,7.52440677911513,0.216990439968617,0.651589609281588,0.728872182998032
"YHR171W",0.0751887886607634,5.04991496395268,0.216225432933509,0.652157561914572,0.729344589117502
"YMR278W",0.0551386347670066,6.54167515058401,0.213010590323436,0.654557904737541,0.731865592079841
"YKR021W",-0.038148195290069,6.40401262722084,0.212559250735582,0.654896676265509,0.732080927396801
"YDR039C",0.0351537082161319,8.35835454716111,0.208030877547892,0.658320348463918,0.735620887954752
"YDR264C",-0.0512186468543267,8.63237940742037,0.207982470132391,0.658357192454712,0.735620887954752
"YER066C-A",0.420902033776332,-0.445419973870818,0.207484512929982,0.658786021685981,0.735935845773676
"YNL299W",0.050068575066898,6.00149326888071,0.207195425461393,0.658956970442516,0.735962646738653
"YBR154C",-0.0561941877952029,7.35959286581688,0.206873722425642,0.659202527504509,0.736072744201244
"YMR262W",0.0704647393787857,4.92879009172429,0.205937412204224,0.659918561299282,0.736708014932412
"YGR230W",-0.0575384961950798,3.99161015440913,0.205238944498259,0.66045416472997,0.7371416217891
"YGL252C",-0.0396730840000088,6.88952791008492,0.20466361279115,0.660895868956588,0.737411546414701
"YDR426C",-0.113539387239492,1.52574957910095,0.204451614512812,0.661060693657975,0.737411546414701
"YIL130W",-0.0584467585212432,7.091612862379,0.2043491003106,0.661137748283148,0.737411546414701
"YBL011W",-0.0405631180346313,7.88835958556843,0.204071513765872,0.661351417988274,0.737485615961986
"YJL013C",0.0455463615758142,5.2167793537369,0.203020950734232,0.662161695255698,0.738224792929772
"YDL030W",-0.0450084500058302,5.39377731085665,0.202205992091523,0.662792012518924,0.738763053348492
"YBR120C",0.0754769671274314,4.12314927641888,0.199167298498913,0.665156029268443,0.741233065103775
"YKL030W",0.165917120146311,1.2987399269369,0.19893587485402,0.665339392935386,0.741272453797644
"YDL062W",0.0563933215221371,3.88985177898835,0.198165252860661,0.665940469283701,0.741652437677612
"YML059C",-0.0684678163762212,8.2676861558335,0.198118937027805,0.665976639823527,0.741652437677612
"YEL068C",-0.0661499796490193,4.0126400441109,0.195650273327961,0.667919643349293,0.743650861247945
"YKR017C",0.0852303529548473,5.24191543549393,0.193831515400564,0.669360558531001,0.745089503694877
"YLR195C",0.0308040853527304,7.18194480588886,0.193416039679969,0.669690873233757,0.745242782232837
"YMR293C",-0.127572195575255,4.00172338353774,0.193284247487936,0.669795879159345,0.745242782232837
"YHL042W",0.0851436556609072,3.05912822479549,0.192917445482008,0.670088231036865,0.745402456915286
"YBR258C",0.0900442275154573,2.75205311722698,0.192688768708789,0.670270600096305,0.745439743567021
"YGL194C",0.0417000186922013,5.92683519632323,0.192072558002613,0.670761941220793,0.745820559865393
"YGL069C",-0.0930732631179107,4.66790080520498,0.191547811677553,0.671181523927095,0.746121436587545
"YIL132C",-0.0767520323657294,3.48128881070139,0.190729780645233,0.67183721065576,0.746684587430992
"YNL212W",-0.0316941962418831,7.18097475762663,0.188713876475252,0.673459521745503,0.74832156310217
"YKL063C",0.0338674024112263,5.51706242309621,0.187442631071675,0.674488088896434,0.749298214106775
"YMR157C",-0.0429614563776663,5.37194187840318,0.18606328189896,0.675608876909675,0.750376858630218
"YBR111W-A",0.0776963054854351,3.44671726995175,0.185820176420394,0.675807216294157,0.750430718226417
"YJR068W",-0.0292027008035708,6.54235643173078,0.185470128214695,0.676092373966418,0.75058093744709
"YGL247W",-0.0765684528710641,4.25231472864408,0.184614367117606,0.676791593257616,0.751190669112177
"YGL218W",-0.101105927745311,3.08256985895114,0.184111420974999,0.677203743650176,0.751266589334787
"YIL056W",0.0675319085280784,6.57112216837526,0.184070496968925,0.677236953844785,0.751266589334787
"YHR213W-B",-0.192425200366956,0.447870598365982,0.183990431610467,0.677310034114729,0.751266589334787
"YNL240C",-0.0429687795099269,6.6342991712907,0.181648968862618,0.67922959866821,0.753228926069618
"YDR416W",-0.027532941825048,6.20664695044088,0.180134648640187,0.68048380461012,0.754452710535196
"YDR176W",-0.0390652738734694,6.11615961327957,0.178676791326199,0.681697212001706,0.755533038223296
"YGR194C",0.0633705425029208,5.42136128218124,0.178601617164209,0.681759944035758,0.755533038223296
"YDR221W",0.0454878148613477,7.29606766598886,0.177618404302568,0.682581836521131,0.75627651267651
"YER149C",0.0443523540900557,5.72930779716571,0.177384279487547,0.682777950369854,0.756326471013543
"YMR164C",-0.059074252915275,5.13943596730732,0.175910672609674,0.684015855876318,0.757423448456897
"YKR085C",-0.0585605037799697,5.97519033487264,0.175667732384882,0.684220525508326,0.757423448456897
"YER099C",-0.0328053544663695,6.7566560900553,0.175666004106548,0.68422198099421,0.757423448456897
"YCL031C",-0.0372794411722583,7.03411710510508,0.174347206310164,0.685336006177861,0.758488998660492
"YER100W",-0.0279105154565356,6.73573328536125,0.173411522117327,0.68612944640861,0.759199352102148
"YGL007C-A",0.134898867425148,1.29794254326519,0.172962657981792,0.686514274378754,0.759389592028983
"YFL046W",-0.0525402134311201,4.47062142300798,0.172852578439458,0.686604647106078,0.759389592028983
"YLR111W",0.192524956826381,0.137595795006516,0.172490782480188,0.686926373217687,0.759577672129428
"YCR096C",0.0828222303002719,2.75059494659362,0.171918604746207,0.68740113963302,0.759934858119684
"YBR227C",0.0441728971656333,5.87579967013261,0.171709750580779,0.687579055697358,0.759963785242192
"YBR109C",-0.036595625589691,8.15950646939251,0.170519803629915,0.688597746994864,0.76091283267812
"YBR212W",0.0896470641558209,6.32258822421737,0.170207327381706,0.688865951453107,0.76091283267812
"YDR004W",0.0889906833508088,4.95398879069212,0.170175227620019,0.688893527029272,0.76091283267812
"YBR140C",-0.0318256153335502,9.35836828440021,0.169966548796276,0.689072813510774,0.760943031987201
"YHR033W",-0.0996970569626065,4.90046220566221,0.167086898136884,0.691560405976503,0.763367249592975
"YBR196C-A",-0.0948754459101126,2.10393714953233,0.167073549862454,0.691572925599706,0.763367249592975
"YLL052C",0.0747574872870684,3.112636357009,0.16624640784763,0.692291619628874,0.763992161987968
"YLR370C",0.039671001822824,6.11050275853421,0.163723905564285,0.69449777972269,0.766116269301334
"YKR025W",0.0568481228182791,5.7003283583798,0.163695961350682,0.694522336786753,0.766116269301334
"YER022W",-0.0314157349133644,6.18675681508288,0.163149107103861,0.695003380213326,0.766478072695075
"YDR422C",0.0242106522928265,7.10444165567419,0.162592086900064,0.695494343045262,0.766850653890505
"YDR484W",0.0465046437918003,5.47432097380091,0.161841236222388,0.696157722292563,0.767330439358516
"YMR299C",-0.167609591478742,3.65887313743522,0.161753086197904,0.696235925807727,0.767330439358516
"YDR359C",0.05366705007968,6.61586832804992,0.160792318427135,0.697087473313062,0.768099904587858
"YNL288W",0.0795590622912966,6.11166720014922,0.160580546786385,0.69727561888832,0.768138209281282
"YIR015W",-0.0571094637562974,3.3449481967635,0.159986472516727,0.697804470058084,0.76855174533778
"YHL030W-A",-0.124034240894132,2.42333973055392,0.158464934188639,0.699163900097202,0.769879685946963
"YKL017C",-0.0362355587504961,5.36118488879453,0.15574848134288,0.701608742371795,0.772401974455473
"YIR003W",-0.0331418748738775,6.42985107771121,0.154632171401793,0.702620930018727,0.773013432498968
"YJL084C",0.0539685665606594,6.30942767767946,0.154535581263674,0.70270871166318,0.773013432498968
"YDR294C",0.0432504702586951,7.19318885494111,0.154486401374765,0.702753418058055,0.773013432498968
"YEL031W",-0.0365306081365551,10.5309803783717,0.154455425111325,0.702781581103794,0.773013432498968
"YDR049W",0.0305055284449057,6.17079464970047,0.152582729505154,0.704490383009584,0.774722845435221
"YEL010W",0.221193366858261,-0.0529983581548878,0.151583712161857,0.705456347344037,0.775527078377915
"YIL074C",-0.0322032600754861,7.3345377664509,0.151448362183811,0.705531423540291,0.775527078377915
"YKL064W",0.0350770774232756,7.43259010183576,0.151067236099939,0.705882212615123,0.775576295586286
"YKL031W",-0.284281378679054,0.344733499648368,0.151103618872159,0.705885933562758,0.775576295586286
"YHR004C",-0.0337407690737615,5.80799766088769,0.150685342947284,0.706234226830793,0.775626692465563
"YKR015C",0.0750273417946666,2.83397534343138,0.150619912685342,0.706295062588838,0.775626692465563
"YGL071W",0.0525894077757368,6.27635316418946,0.150509553973962,0.706396434571772,0.775626692465563
"YLR401C",0.0395320437787863,7.92433008944138,0.149311069343455,0.707505280609521,0.776673924877791
"YFR049W",-0.0633950190703999,4.8501782703207,0.149021360469062,0.707774104962904,0.776798754690823
"YLL063C",0.0431360780996232,4.18400541891957,0.148377237273455,0.70837287988079,0.77728557897524
"YNL171C",0.070096719192101,3.30038692224222,0.1477774391115,0.708932051360634,0.777638036489063
"YGR068C",0.0623505022128684,5.34796573910905,0.147699346254396,0.709004647485835,0.777638036489063
"YJR141W",0.0477189815365358,4.75970505620544,0.145541175109876,0.711027308691582,0.779685737229569
"YDR318W",-0.0521660526258698,4.04701491814517,0.144268713891433,0.712228125853555,0.780831535524213
"YDR441C",0.0578591725512079,5.52753261073287,0.14328939606524,0.713156289801653,0.781677981905598
"YKL018C-A",-0.110293650999332,3.9856578877389,0.142698021585338,0.713718707699053,0.782123257802376
"YHR056W-A",-0.0549796762466942,3.51584375297753,0.141704726734332,0.71466638438677,0.782990429448468
"YGL199C",-0.155017167143806,2.95900047856631,0.141354168785441,0.715001789424298,0.78318656199407
"YNL228W",0.41947364551596,0.918792471608036,0.140941802965764,0.715400113990055,0.78334044187878
"YNL051W",-0.0451449857304941,5.25381278436635,0.140880743103705,0.715455108057815,0.78334044187878
"YMR227C",-0.0609783238966132,3.26485489361314,0.139971268604472,0.716329265950574,0.783989515621112
"YDR438W",0.0473008916918428,3.92325301900693,0.139938096607887,0.716361027053157,0.783989515621112
"YMR096W",0.0352921943622658,5.79781286432096,0.138083185902421,0.71815371825563,0.785779729303953
"YDL048C",0.193031942944785,6.19528710938778,0.137888028119573,0.718343142462436,0.785815303069436
"YJL140W",-0.0560174781269771,6.0707949133022,0.136663120167252,0.719535601018804,0.786947868508882
"YDR365C",0.0393584507147444,8.37253050191905,0.136343411723536,0.719847848238664,0.787117472484547
"YGL084C",0.0303974354755515,7.27462749743379,0.134990861927314,0.72117350995592,0.78828251420414
"YKR003W",0.0343970038049724,6.83413079044403,0.134935299100542,0.721228131007062,0.78828251420414
"YGR156W",0.0429217003685589,5.22102233623158,0.134381406569637,0.72177334352655,0.788704434916356
"YMR317W",0.036812410636689,5.97057165994153,0.134223366220032,0.721929139308422,0.788704434916356
"YDL138W",0.0383094530372923,5.92652202190954,0.133626708081583,0.72251828378199,0.789083037131505
"YMR112C",-0.037116441376203,4.63778324796214,0.133553364240368,0.722590816350855,0.789083037131505
"YBR016W",0.0756506658006955,5.6212516501128,0.132338022320941,0.723795901673351,0.790226700584291
"YFL061W",0.082384835168152,2.37107612233972,0.132087201838643,0.724046038094127,0.790263330566426
"YBR126W-B",0.056914114165807,5.52062259428205,0.131987089516843,0.72414505270953,0.790263330566426
"YHR207C",0.0337073502343014,5.88610434606764,0.130727988323181,0.725402145588327,0.79132097716321
"YBR291C",0.0314928043568987,4.96668096012141,0.130672106398448,0.725458103059215,0.79132097716321
"YGR015C",0.0339937573567405,4.69930206196392,0.130542185789482,0.725588244235915,0.79132097716321
"YKR019C",0.0311871597995244,5.39887669211765,0.129216762405622,0.726920128563645,0.792552178171301
"YIL040W",-0.0317069296071175,5.43170995434767,0.129099216373597,0.727038623141087,0.792552178171301
"YMR270C",-0.0264612718866153,5.72552272930321,0.1289472125757,0.727191944628021,0.792552178171301
"YIL077C",-0.0323062237152855,5.72990027919715,0.127305197659601,0.72885481069349,0.794129703466291
"YNL147W",-0.056068311029763,4.32133201493358,0.127108245178113,0.729055096075082,0.794129703466291
"YLR424W",-0.0322880546570893,5.02782276775187,0.127049268908983,0.729115091161743,0.794129703466291
"YBL074C",-0.0500604348064217,4.34191818383231,0.126670160191872,0.729501200553734,0.794377476054164
"YGL181W",0.0317598667573514,6.21990463068357,0.126159911186322,0.730021881074345,0.794771647917461
"YDL043C",0.042620030877814,5.07057697241537,0.124208232216402,0.732024649021741,0.796778839882825
"YKR013W",-0.0479853920944787,8.18881706035624,0.123183664561731,0.733083185493035,0.797627795475243
"YNL165W",0.0338671529927436,5.328292484167,0.123145079103661,0.733123151472153,0.797627795475243
"YBL098W",0.0528115317807605,5.73648254272532,0.122342397596862,0.733956090313823,0.798360577821813
"YLR148W",-0.0321846532794987,6.45084412573375,0.121819138031992,0.734500740906399,0.798779524529695
"YLR018C",0.0287734979546356,6.45199054340293,0.121316429627214,0.735025251756879,0.799176391836399
"YDR529C",0.0252924426100327,6.24226955999919,0.11944720931958,0.736986404862034,0.801134776546357
"YMR273C",-0.0294914674055702,6.48977207945431,0.118805147618521,0.737664043707852,0.801553036410979
"YIL002C",-0.0510957276241048,6.46736319261608,0.11877937941246,0.737691282910983,0.801553036410979
"YBR195C",-0.0370549340358283,5.8568185970792,0.117587629844863,0.73895472755801,0.802687263862792
"YLR026C",-0.0307593724742449,5.67765525450615,0.117492674819697,0.739055705605298,0.802687263862792
"YHR052W",-0.0484298240806723,7.90775840291521,0.116737918544409,0.739859972099575,0.803386543858342
"YJL104W",0.0394600296493862,6.10682383851286,0.116054710694491,0.740590530787827,0.803930198985695
"YJL105W",-0.0626157242457864,3.71828709271084,0.115969753216404,0.740681696908945,0.803930198985695
"YGL043W",0.0385653053702717,6.85688892533944,0.115256782912569,0.74144683131221,0.804586290620054
"YMR016C",-0.0466650786692989,6.57026642614154,0.114904363076588,0.741826095436636,0.804762008273355
"YER141W",0.0467948113188898,7.00845107761992,0.114807779140174,0.741930150199297,0.804762008273355
"YFL010C",-0.0375383492093341,7.46203330085846,0.114472874913135,0.742291342176068,0.804979437336022
"YKR068C",-0.0386464238639139,6.17975689193569,0.113080804956829,0.743799084744888,0.806439882312709
"YEL043W",-0.0404886177782989,7.09484732503011,0.111492440378699,0.745532219358015,0.808144016135268
"YLR232W",-0.416992429371982,0.734713810148828,0.11016884451614,0.746993773040293,0.809553087077643
"YDL068W",-0.159357699209996,0.456339970996855,0.108634103247057,0.748691376526968,0.811207735115718
"YGL024W",0.180495311208976,-0.135632375727227,0.108317937699777,0.749052916495141,0.811207735115718
"YLR145W",-0.041931874147451,4.1123780606329,0.108246859761072,0.749117197890175,0.811207735115718
"YJL222W",-0.0579977653875563,7.0046547603038,0.108200782228055,0.749168485405391,0.811207735115718
"YKL192C",-0.0757564290674843,5.91022290131995,0.107497182775226,0.749953744222655,0.811882479694565
"YJR104C",-0.0335901135107769,10.0741678936422,0.105769903674674,0.751893741214136,0.813642883836633
"YCR067C",0.0245103939737025,7.97668525959449,0.105760097332391,0.751904805590244,0.813642883836633
"YGL201C",-0.0253599822785803,7.46674991064764,0.104572918898428,0.753248525079307,0.814920849772558
"YJR084W",0.0255874883569441,5.42525850644625,0.104399554483672,0.753445462002842,0.814957856092923
"YKR066C",-0.0324400715778378,7.53566361652806,0.103247465177817,0.754758831107451,0.816202165015356
"YNL317W",0.0284842389223086,5.84541961267674,0.102910066069393,0.755145007047014,0.816443479121642
"YDR498C",0.0296522268594344,5.87646604809053,0.102004948115678,0.75618446200814,0.817390845183847
"YDR244W",0.0293098527542114,5.71317212635338,0.101688551365823,0.756549027058096,0.817399548350012
"YGL098W",-0.0363187411830757,5.01848417385249,0.101650651830316,0.756592741772167,0.817399548350012
"YJL162C",-0.035800419694763,5.1409817664349,0.101573138418655,0.756682169758517,0.817399548350012
"YML097C",-0.026641003136556,5.61968864868489,0.100090249074777,0.758400352493916,0.81907892285735
"YBR261C",-0.032924275310948,6.74774298640355,0.0997989432328521,0.758739535639545,0.819137596931114
