gene	tpm
YMR306C-A	2.55408
YMR306W	3.03614
YMR307C-A	0
YMR307W	1200.968
YMR308C	126.10707
YMR309C	206.5333
YMR310C	38.8293
YMR311C	38.6504
YMR312W	28.49472
YMR313C	27.99581
YMR314W	134.101
YMR315W	107.3664
YMR315W-A	88.4499
YMR316C-A	4.87602
YMR316C-B	4.9888
YMR316W	17.1697
YMR317W	7.53364
YMR318C	272.574
YMR319C	72.7721
YMR320W	11.3573
YMR321C	2.76749
YMR322C	0.324627
YMR323W	0.111251
YMR324C	0
YMR325W	0.136954
YMR326C	0
YNCA0001W	33.961
YNCA0002W	0
YNCA0003W	0
YNCA0004W	1.68411
YNCA0005W	6.69556
YNCA0006C	5.97818
YNCB0001W	1.72788
YNCB0002W	5.68387
YNCB0003W	53.0495
YNCB0004W	0.452391
YNCB0005C	5.92751
YNCB0006W	5.97818
YNCB0007W	2.60272
YNCB0008W	3.67949
YNCB0009C	190.482
YNCB0010W	122.018
YNCB0011C	15.8648
YNCB0012W	1.72788
YNCB0013W	0
YNCB0014W	2.72402
YNCB0015W	0.357681
YNCB0016W	2.37447
YNCB0017C	1.34591
YNCB0018W	9.62842
YNCB0019C	3615.04
YNCC0001C	9.62842
YNCC0002W	6.69556
YNCC0003C	1239.08
YNCC0004C	47.1068
YNCC0005W	8.40835
YNCC0006C	1807.32
YNCC0007C	5.92751
YNCC0008W	1.34591
YNCC0009C	16.7786
YNCC0010C	3.26863
YNCC0011W	0
YNCC0012C	446.985
YNCC0013W	19.565
YNCC0014W	2.60272
YNCC0015W	0.666851
YNCD0001W	5.92751
YNCD0002C	3956.09
YNCD0003W	29.8328
YNCD0004W	0.765505
YNCD0005C	2.60272
YNCD0006W	5.97818
YNCD0007C	15.8648
YNCD0008W	1.72788
YNCD0009W	3.26863
YNCD0010C	88.0927
YNCD0011W	0.357681
YNCD0012W	2.37447
YNCD0013C	5.72598
YNCD0014C	3.26863
YNCD0015C	0.452391
YNCD0016C	3.26863
YNCD0017W	5.05233
YNCD0018W	10.6843
YNCD0019C	5.97818
YNCD0020W	5.92751
YNCD0021C	0
YNCD0022C	2.52617
YNCD0023C	6.73644
YNCD0024C	139.889
YNCD0025W	2.13717
YNCD0026W	16.7786
YNCD0027C	0
YNCD0028W	0
YNCD0029C	16.7786
YNCD0030W	1592.95
YNCD0031C	6.69556
YNCD0032C	1261.3
YNCD0033W	2.70692
YNCD0034C	2.47783
YNCE0001C	287.148
YNCE0002W	1878.35
YNCE0003W	6.62863
YNCE0004C	5.92751
YNCE0005W	5.97818
YNCE0006W	1.34591
YNCE0007C	4662.41
YNCE0008C	0
YNCE0009C	16.7786
YNCE0010W	0.357681
YNCE0011C	575.812
YNCE0012W	9.62842
YNCE0013W	62.104
YNCE0014W	3.26863
YNCE0015C	11.4129
YNCE0016C	1.68411
YNCE0017W	110.317
YNCE0018W	9.62842
YNCE0019W	3966.95
YNCE0020C	96.1041
YNCE0021C	62.104
YNCE0022C	16.7786
YNCE0023W	4.4955
YNCE0024W	74020.1
YNCE0025C	0.452391
YNCE0026W	4.4955
YNCE0027C	9.62842
YNCE0028C	5.72598
YNCE0029C	0.452391
YNCF0001C	0.101178
YNCF0002W	0
YNCF0003C	7.02483
YNCF0004C	8.40835
YNCF0005C	5.68387
YNCF0006W	5.92751
YNCF0007W	10.6843
YNCF0008C	5.92751
YNCF0009C	0
YNCF0010C	0
YNCF0011C	0.765505
YNCF0012C	10.6843
YNCF0013W	0.558516
YNCF0014C	16.7786
YNCG0001C	0
YNCG0002C	4.4955
YNCG0003C	62.104
YNCG0004W	29.8328
YNCG0005W	16.7786
YNCG0006C	5.55678
YNCG0007C	16.7786
YNCG0008W	6.69556
YNCG0009C	0
YNCG0010W	5674.12
YNCG0011W	62.104
YNCG0012W	9.62842
YNCG0013W	18772.1
YNCG0014C	0
YNCG0015C	229.268
YNCG0016C	9.62842
YNCG0017W	0.357681
YNCG0018C	4.4955
YNCG0019W	6.69556
YNCG0020C	5.68387
YNCG0021W	2.37447
YNCG0022W	9.62842
YNCG0023C	2.37447
YNCG0024W	1515
YNCG0025C	5.97818
YNCG0026W	296.582
YNCG0027W	7.51635
YNCG0028W	3.58691
YNCG0029C	29.8328
YNCG0030C	1.34591
YNCG0031W	8.40835
YNCG0032W	0.357681
YNCG0033W	0.452391
YNCG0034W	0.765505
YNCG0035W	0
YNCG0036W	1.68411
YNCG0037W	4.4955
YNCG0038C	0.357681
YNCG0039W	5.92751
YNCG0040C	6.69556
YNCG0041W	16.7786
YNCG0042C	0
YNCG0043C	5.92751
YNCG0044C	1019.41
YNCG0045C	6299.79
YNCG0046W	7.51635
YNCG0047C	2.23132
YNCG0048W	1.91202
YNCG0049W	2.60076
YNCH0001W	62.104
YNCH0002C	4.4955
YNCH0003C	2.60272
YNCH0004C	5.97818
YNCH0005W	3.26863
YNCH0006C	0.765505
YNCH0007W	223.338
YNCH0008W	223.338
YNCH0009C	5.68387
YNCH0010C	5.68387
YNCH0011W	1.57463
YNCH0012W	2021.33
YNCH0013C	0
YNCH0014W	0
YNCH0015W	0
YNCH0016C	2.52617
YNCI0001W	18.082
YNCI0002W	2.60272
YNCI0003C	0.452391
YNCI0004W	0
YNCI0005W	0.452391
YNCI0006W	11.4129
YNCI0007C	16.7786
YNCI0008C	2.37447
YNCI0009W	2.60272
YNCI0010C	2.37447
YNCI0011W	9.62842
YNCI0012	2.77249
YNCI0013W	0
YNCJ0001C	2.60272
YNCJ0002C	9.62842
YNCJ0003C	2373.19
YNCJ0004C	13302.7
YNCJ0005C	0.765505
YNCJ0006W	2.37447
YNCJ0007C	13059.7
YNCJ0008W	3.36822
YNCJ0009C	0
YNCJ0010W	10.6843
YNCJ0011W	0.357681
YNCJ0012W	2.37447
YNCJ0013C	2.37447
YNCJ0014C	0.357681
YNCJ0015W	4.4955
YNCJ0016C	2.13717
YNCJ0017C	5.92751
YNCJ0018W	16.7786
YNCJ0019C	0
YNCJ0020W	2.13717
YNCJ0021C	1.72788
YNCJ0022C	1.34591
YNCJ0023C	5.97818
YNCJ0024W	5.92751
YNCJ0025W	1.34591
YNCJ0026W	2.37447
YNCJ0027C	10.6843
YNCJ0028C	6.08167
YNCJ0029W	7.57236
YNCJ0030W	1380.08
YNCK0001W	913.656
YNCK0002C	2.69182
YNCK0003W	8.40835
YNCK0004W	1.72788
YNCK0005C	9.62842
YNCK0006C	0.357681
YNCK0007W	16.7786
YNCK0008W	0.765505
YNCK0009W	0
YNCK0010W	0
YNCK0011C	4.4955
YNCK0012C	62.104
YNCK0013W	957.163
YNCK0014W	4.4955
YNCK0015C	0
YNCK0016W	6.69556
YNCK0017W	5.72598
YNCK0018C	2.37447
YNCK0019W	0.765505
YNCK0020C	1673.59
YNCK0021W	29.8328
YNCL0001W	0
YNCL0002C	5.97818
YNCL0003W	5309.65
YNCL0004C	1.68411
YNCL0005C	111.055
YNCL0006W	30.4542
YNCL0007W	5.72598
YNCL0008W	2.37447
YNCL0009C	3.26863
YNCL0010C	1.60433
YNCL0011C	8.1071
YNCL0012C	4092.44
YNCL0013C	431.216
YNCL0014C	273.284
YNCL0015C	149.432
YNCL0016C	200.851
YNCL0017C	3280.81
YNCL0018W	116.292
YNCL0019C	8.1071
YNCL0020C	1.60433
YNCL0021C	4092.44
YNCL0022C	431.216
YNCL0023C	273.284
YNCL0024C	149.432
YNCL0025C	200.851
YNCL0026C	3280.81
YNCL0027W	0
YNCL0028W	0
YNCL0029W	0
YNCL0030W	0
YNCL0031W	116.292
YNCL0032C	7.57236
YNCL0033C	5.05233
YNCL0034W	6.69556
YNCL0035C	0.765505
YNCL0036C	4.4955
YNCL0037W	7.57236
YNCL0038W	0.452391
YNCL0039W	0
YNCL0040W	2.37447
YNCL0041C	52.968
YNCL0042C	80.2759
YNCL0043C	649.856
YNCL0044W	9.62842
YNCL0045W	22.8804
YNCL0046W	366.308
YNCL0047W	29.8328
YNCL0048W	1573.91
YNCL0049C	1.72788
YNCL0050C	8.40835
YNCL0051C	0.452391
YNCM0001W	2.3558
YNCM0002C	346.817
YNCM0003W	0
YNCM0004C	0.357681
YNCM0005C	0
YNCM0006W	10.6843
YNCM0007C	5.92751
YNCM0008C	0
YNCM0009C	5.97818
YNCM0010W	4.03772
YNCM0011W	34.3448
YNCM0012W	28.4754
YNCM0013W	0
YNCM0014W	0
YNCM0015W	0
YNCM0016W	0
YNCM0017W	16.7242
YNCM0018C	0.765505
YNCM0019W	5.68387
YNCM0020W	62.104
YNCM0021C	4.4955
YNCM0022C	0
YNCM0023C	4.4955
YNCM0024W	2.37447
YNCM0025C	16.7786
YNCM0026C	0
YNCM0027W	6.69556
YNCM0028C	2.13717
YNCM0029C	4.4955
YNCM0030W	10137.9
YNCM0031W	1363.78
YNCM0032C	20.5128
YNCM0033C	0.357681
YNCM0034C	1594.85
YNCM0035C	0.765505
YNCM0036C	4.03772
YNCM0037W	10.6843
YNCN0001W	239.165
YNCN0002C	0
YNCN0003W	8.40835
YNCN0004W	2.60272
YNCN0005C	6078.54
YNCN0006W	6.73644
YNCN0007W	6.69556
YNCN0008C	9.25295
YNCN0009W	0
YNCN0010C	2.60272
YNCN0011W	0
YNCN0012C	0.452391
YNCN0013W	4332.36
YNCN0014W	48.8531
YNCN0015W	0.452391
YNCN0016C	47.1068
YNCN0017W	8.40835
YNCN0018W	416.939
YNCN0019C	1846.46
YNCN0020C	1.72788
YNCO0001C	0
YNCO0002W	2.60272
YNCO0003C	0
YNCO0004C	5.92751
YNCO0005W	8.40835
YNCO0006W	202.251
YNCO0007W	160.866
YNCO0008W	0
YNCO0009W	5.92751
YNCO0010W	10.6843
YNCO0011W	0
YNCO0012C	5.72598
YNCO0013C	2.60272
YNCO0014C	4236.93
YNCO0015C	50.8686
YNCO0016W	29.8328
YNCO0017W	0
YNCO0018W	8.40835
YNCO0019W	2.37447
YNCO0020C	0
YNCO0021C	11.3636
YNCO0022C	101.576
YNCO0023W	1.34591
YNCO0024C	2217.88
YNCO0025W	30493.8
YNCO0026W	1532.87
YNCO0027C	1665.21
YNCO0028W	1748.1
YNCO0029C	1.68411
YNCO0030W	2.13717
YNCO0031W	1.36701
YNCP0001C	0
YNCP0002W	3.47515
YNCP0003W	0
YNCP0004C	9.62842
YNCP0005C	6737.6
YNCP0006C	1.34591
YNCP0007C	1.34591
YNCP0008C	5.68387
YNCP0009W	5.92751
YNCP0010W	16.7786
YNCP0011C	5.68387
YNCP0012W	11.4129
YNCP0013C	0
YNCP0014C	1867.3
YNCP0015C	0
YNCP0016W	7.51635
YNCP0017C	29.8328
YNCP0018C	1.34591
YNCP0019W	8.40835
YNCP0020W	0.452391
YNCP0021W	1652.12
YNCP0022W	0.765505
YNCP0023W	5.92751
YNCP0024C	0.452391
YNCP0025W	2.20187
YNCP0026W	0.697542
YNL001W	30.86099
YNL002C	106.3365
YNL003C	19.50328
YNL004W	30.76933
YNL005C	39.6484
YNL006W	34.1917
YNL007C	46.2159
YNL008C	15.6686
YNL009W	3.75463
YNL010W	183.4666
YNL011C	10.3374
YNL012W	4.09719
YNL013C	1.33979
YNL014W	1.90404
YNL015W	180.994
YNL016W	215.1198
YNL017C	3.6378
YNL018C	1.03648
YNL019C	5.70512
YNL020C	11.03446
YNL021W	24.00759
YNL022C	44.5168
YNL023C	26.6421
YNL024C	11.42337
YNL024C-A	45.9084
YNL025C	9.23585
YNL026W	27.4587
YNL027W	16.8797
YNL028W	0.185215
YNL029C	15.00043
YNL030W	792.499
YNL031C	651.271
YNL032W	29.74282
YNL033W	5.93332
YNL034W	1.09009
YNL035C	44.6498
YNL036W	29.9414
YNL037C	39.908199
YNL038W	38.53407
YNL039W	14.09789
YNL040C-A	48.7601
YNL040W	24.733
YNL041C	19.9383
YNL042W	5.954157
YNL042W-B	5.57321
YNL043C	22.09764
YNL044W	81.5016
YNL045W	35.9029
YNL046W	37.2039
YNL047C	11.28800510515
YNL048W	27.915604
YNL049C	41.345
YNL050C	21.3366
YNL051W	17.26838
YNL052W	76.36532
YNL053W	20.0866
YNL054W	11.9259
YNL054W-A	1.47995
YNL054W-B	25.3545
YNL055C	302.726
YNL056W	34.4634
YNL057W	10.1373
YNL058C	18.9538
YNL059C	27.7036000589147
YNL061W	109.6475
YNL062C	59.9297
YNL063W	9.8316
YNL064C	200.9882
YNL065W	75.6335
YNL066W	173.2138
YNL067W	425.227
YNL067W-A	0
YNL067W-B	1.36516
YNL068C	13.7942
YNL069C	3008.431
YNL070W	194.6835
YNL071W	175.8946
YNL072W	19.38875
YNL073W	24.72683
YNL074C	18.05393
YNL075W	49.7427
YNL076W	11.3672
YNL077W	7.66521
YNL078W	40.5859
YNL079C	255.312
YNL080C	32.8414
YNL081C	71.5799
YNL082W	8.6666200502455
YNL083W	8.0505
YNL084C	53.4046
YNL085W	164.9559
YNL086W	19.76387
YNL087W	94.149
YNL088W	37.8653
YNL089C	0.00828961
YNL090W	30.8719
YNL091W	20.362
YNL092W	2.65138000306376
YNL093W	1.43177
YNL094W	23.329
YNL095C	20.56819
YNL096C	641.85
YNL097C	12.14515
YNL097C-B	14.15
YNL097W-A	0
YNL098C	57.2581
YNL099C	38.69352
YNL100W	34.0203
YNL101W	29.4707
YNL102W	26.9928
YNL103W	17.502200212967
YNL103W-A	5.5039
YNL104C	140.9281
YNL105W	5.89854
YNL106C	8.70647
YNL107W	22.00122
YNL108C	51.3103
YNL109W	0
YNL110C	71.2028
YNL111C	69.7722
YNL112W	196.1664
YNL113W	47.6699
YNL114C	118.7003
YNL115C	0
YNL116W	8.54312
YNL117W	1.75268
YNL118C	30.1332286
YNL119W	34.4192
YNL120C	3.33932
YNL121C	119.702000002565
YNL122C	75.7737
YNL123W	61.9866
YNL124W	21.5313
YNL125C	10.35121
YNL126W	18.9093
YNL127W	13.2877
YNL128W	1.44167
YNL129W	16.16562
YNL130C	73.8204
YNL130C-A	1.18873
YNL131W	255.973
YNL132W	80.6624
YNL133C	9.61602
YNL134C	98.8644
YNL135C	583.723
YNL136W	3.05784
YNL137C	34.1513
YNL138W	127.9213
YNL138W-A	19.01635
YNL139C	23.3478
YNL140C	7.51457
YNL141W	157.8412
YNL142W	5.76046532
YNL143C	65.6042
YNL144C	5.62778
YNL144W-A	0
YNL145W	982.312
YNL146C-A	4.64555
YNL146W	2.14744
YNL147W	64.8338
YNL148C	8.113
YNL149C	139.4159
YNL150W	52.1043
YNL151C	27.6004
YNL152W	12.56762
YNL153C	87.634
YNL154C	72.584
YNL155C-A	37.8958
YNL155W	42.23607
YNL156C	27.66639
YNL157W	68.0391
YNL158W	15.9872
YNL159C	21.57577
YNL160W	48.3732
YNL161W	25.4289
YNL162W	2091.2724
YNL162W-A	16.5216
YNL163C	36.3627
YNL164C	11.96191
YNL165W	16.51997
YNL166C	18.51539
YNL167C	10.14346
YNL168C	55.2271
YNL169C	35.5491
YNL170W	8.81329
YNL171C	20.7903
YNL172W	11.5897
YNL173C	20.43071
YNL174W	29.0987
YNL175C	66.1117
YNL176C	8.92379
YNL177C	0
YNL178W	2562.083
YNL179C	3.40742
YNL180C	35.74323
YNL181W	31.60994
YNL182C	72.1174
YNL183C	12.115
YNL184C	0.39479
YNL185C	69.2722
YNL186W	48.8109
YNL187W	7.48687
YNL188W	10.52787
YNL189W	148.7907
YNL190W	242.822
YNL191W	27.66931
YNL192W	18.5469
YNL193W	17.78611
YNL194C	4.80791
YNL195C	6.04753
YNL196C	2.43355
YNL197C	17.262496
YNL198C	2.27045
YNL199C	25.6611
YNL200C	15.80237
YNL201C	37.6171
YNL202W	8.17927
YNL203C	2.26023
YNL204C	6.28403
YNL205C	1.35741
YNL206C	27.54536
YNL207W	43.4634
YNL208W	152.2792
YNL209W	1259.036
YNL210W	4.28861
YNL211C	18.45504
YNL212W	30.40106
YNL213C	27.597416
YNL214W	10.62033
YNL215W	1.98096
YNL216W	41.6884
YNL217W	46.1001
YNL218W	11.30318
YNL219C	73.6400196104
YNL220W	109.0852
YNL221C	33.9954
YNL222W	19.749
YNL223W	4.7515
YNL224C	12.40358
YNL225C	9.379515882
YNL226W	0
YNL227C	11.3356
YNL228W	1.56468
YNL229C	47.3686
YNL230C	11.0146
YNL231C	84.9942
YNL232W	43.9887
YNL233W	15.1208404917
YNL234W	19.9305
YNL235C	4.37861
YNL236W	19.00172
YNL237W	7.01057
YNL238W	51.25204
YNL239W	63.0664
YNL240C	33.2933
YNL241C	54.6743
YNL242W	7.11317
YNL243W	57.70965
YNL244C	630.687
YNL245C	10.82935
YNL246W	39.94343
YNL247W	115.3443
YNL248C	148.8782
YNL249C	11.2873
YNL250W	6.40077
YNL251C	24.723433
YNL252C	39.6839
YNL253W	17.91429
YNL254C	1.44057
YNL255C	552.3788
YNL256W	48.39352
YNL257C	13.7767
YNL258C	17.43781
YNL259C	39.8264
YNL260C	21.8279
YNL261W	22.55566
YNL262W	15.3689
YNL263C	50.62558
YNL264C	46.3434
YNL265C	14.70206
YNL266W	0
YNL267W	26.5124
YNL268W	89.479900034216
YNL269W	1.18584
YNL270C	1.19601
YNL271C	17.777
YNL272C	22.00777
YNL273W	14.6353
YNL274C	5.029281
YNL275W	21.2819
YNL276C	3.69099
YNL277W	8.62292
YNL277W-A	1.672008
YNL278W	6.25862
YNL279W	11.368
YNL280C	55.1157
YNL281W	165.3813
YNL282W	0
YNL283C	24.72433
YNL284C	42.1256
YNL284C-A	7.51252
YNL284C-B	16.4916
YNL285W	39.4676
YNL286W	12.1505
YNL287W	125.577
YNL288W	17.89214
YNL289W	43.6415
YNL290W	47.5825
YNL291C	32.4613364
YNL292W	31.8942
YNL293W	9.632189
YNL294C	17.60976
YNL295W	9.657842
YNL296W	33.5455
YNL297C	25.5225
YNL298W	14.2685
YNL299W	15.75234237
YNL300W	21.25545
YNL301C	380.8275
YNL302C	1531.841
YNL303W	0
YNL304W	8.5911700392704
YNL305C	26.8419
YNL306W	65.786
YNL307C	99.9408
YNL308C	21.53694
YNL309W	5.3123
YNL310C	17.52896
YNL311C	12.2706
YNL312W	63.5812
YNL313C	48.1793000038067
YNL314W	11.59293
YNL315C	55.6702
YNL316C	16.46387
YNL317W	17.34905
YNL318C	0.046324
YNL319W	0.25176
YNL320W	18.86773
YNL321W	14.3728
YNL322C	93.7426
YNL323W	32.0506
YNL324W	0.733424
YNL325C	8.4541
YNL326C	18.65553
YNL327W	123.7345
YNL328C	9.73743
YNL329C	17.4276
YNL330C	35.5105
YNL331C	7.01032
YNL332W	0.440433
YNL333W	8.88434
YNL334C	13.8774
YNL335W	5.89825
YNL336W	14.5365
YNL337W	0
YNL338W	0
YNL339C	5.49546
YNL339W-A	7.08435
YNL339W-B	0
YNR001C	46.50762
YNR001W-A	0.391527
YNR002C	3.17885
YNR003C	31.2926
YNR003W-A	0
YNR004W	8.05068
YNR005C	6.8671
YNR006W	8.51033
YNR007C	5.42366
YNR008W	21.249305
YNR009W	11.7628
YNR010W	10.96988
YNR011C	11.5797
YNR012W	33.49522
YNR013C	23.2732
YNR014W	6.01041
YNR015W	41.0378
YNR016C	203.522
YNR017W	35.0951
YNR018W	85.9775
YNR019W	28.9973
YNR020C	10.2367
YNR021W	144.6393
YNR022C	34.8074
YNR023W	13.204
YNR024W	11.72529
YNR025C	1.90775
YNR026C	21.28099
YNR027W	17.78226
YNR028W	39.0562
YNR029C	18.5165
YNR030W	47.232829
YNR031C	16.8606
YNR032C-A	34.5162
YNR032W	19.58399
YNR033W	25.06379
YNR034W	8.48408
YNR034W-A	4.828401
YNR035C	84.292
YNR036C	118.4725
YNR037C	90.9999
YNR038W	55.1316
YNR039C	18.7861
YNR040W	24.92557
YNR041C	6.63375
YNR042W	0
YNR043W	158.4123
YNR044W	14.7391
YNR045W	5.85376
YNR046W	147.8227
YNR047W	19.2636
YNR048W	20.57971
YNR049C	20.80504
YNR050C	89.4676
YNR051C	64.5374
YNR052C	49.21846
YNR053C	113.3863
YNR054C	25.7992
YNR055C	42.77847
YNR056C	5.49149
YNR057C	6.59243
YNR058W	2.70032
YNR059W	11.2544
YNR060W	6.43694
YNR061C	62.5492
YNR062C	8.69887
YNR063W	8.12108
YNR064C	8.09186
YNR065C	11.3563
YNR066C	8.31785
YNR067C	78.7362
YNR068C	3.185285
YNR069C	3.71477
YNR070W	4.11647
YNR071C	3.39324
YNR072W	2.43701
YNR073C	3.30334
YNR074C	21.6670000410703
YNR075C-A	0
YNR075W	7.25349
YNR076W	7.53115
YNR077C	0
YOL001W	13.5305
YOL002C	69.0105
YOL003C	29.81993
YOL004W	38.7879
YOL005C	130.4437
YOL006C	25.146977
YOL007C	38.09234
YOL008W	14.9379
YOL009C	10.18943
YOL010W	42.0146
YOL011W	55.4134
YOL012C	65.0751
YOL013C	18.90008
YOL013W-A	55.5826
YOL013W-B	0.628886
YOL014W	23.1699
YOL015W	2.28205
YOL016C	17.61007
YOL017W	5.19199
YOL018C	13.09818
YOL019W	22.16945
YOL019W-A	0
YOL020W	71.0828448513
YOL021C	63.29972
YOL022C	62.2082
YOL023W	10.02245
YOL024W	1.62767
YOL025W	8.1438927955
YOL026C	31.96014
YOL027C	49.3001
YOL028C	18.3539
YOL029C	19.52943
YOL030W	105.9245
YOL031C	28.13891
YOL032W	9.471879
YOL033W	10.79547
YOL034W	8.9792296
YOL035C	33.0032
YOL036W	19.1642
YOL037C	9.51081
YOL038C-A	9.6053
YOL038W	139.3094
YOL039W	3387.068
YOL040C	2503.351
YOL041C	67.8554
YOL042W	21.22044
YOL043C	7.0702349
YOL044W	10.74171
YOL045W	17.5379
YOL046C	9.02044
YOL047C	1.42131
YOL048C	11.79769
YOL049W	43.3285
YOL050C	20.121
YOL051W	14.2767
YOL052C	53.2937
YOL052C-A	1.741422
YOL053W	10.657917
YOL054W	6.952176
YOL055C	10.3225
YOL056W	24.80003
YOL057W	49.60845
YOL058W	18.81056
YOL059W	54.78256
YOL060C	15.0718
YOL061W	139.9361
YOL062C	36.3417
YOL063C	17.170800157019
YOL064C	47.954
YOL065C	13.53169
YOL066C	15.12854
YOL067C	8.41164
YOL068C	37.3387
YOL069W	13.7528
YOL070C	23.09902
YOL071W	25.23685
YOL072W	14.4124
YOL073C	25.59574
YOL075C	11.604
YOL076W	42.05327
YOL077C	189.6496
YOL077W-A	168.2572
YOL078W	9.8489
YOL079W	10.2139
YOL080C	34.6253
YOL081W	27.566
YOL082W	16.78389
YOL083C-A	0
YOL083W	3.417771
YOL084W	0.788875
YOL085C	0
YOL085W-A	2.92048
YOL086C	5732.32
YOL086W-A	28.24986
YOL087C	20.1924
YOL088C	43.8819
YOL089C	12.9122
YOL090W	24.1214309
YOL091W	1.31574
YOL092W	67.79084
YOL093W	30.0439
YOL094C	25.5107
YOL095C	5.1915644
YOL096C	12.67498
YOL097C	165.462
YOL097W-A	5.12835
YOL098C	77.288364
YOL099C	4.77105
YOL100W	5.46578
YOL101C	27.3098
YOL102C	28.2515
YOL103W	42.16942
YOL103W-A	0
YOL103W-B	56.6849
YOL104C	22.0353
YOL105C	6.04887
YOL106W	0.409864
YOL107W	11.47994
YOL108C	6.50248
YOL109W	1255.971
YOL110W	12.18601
YOL111C	42.2974
YOL112W	13.7097
YOL113W	8.83895
YOL114C	5.06552
YOL115W	18.9961067167
YOL116W	19.1859
YOL117W	4.83407
YOL118C	49.5962
YOL119C	14.419
YOL120C	2933.961
YOL121C	1132.7865
YOL122C	26.49142
YOL123W	89.0821
YOL124C	48.4234
YOL125W	27.1079
YOL126C	54.057
YOL127W	3822.4109
YOL128C	15.56153
YOL129W	115.5846
YOL130W	31.04031
YOL131W	1.83922
YOL132W	1.51069
YOL133W	52.0495
YOL134C	0.622926
YOL135C	4.95141
YOL136C	52.87189
YOL137W	12.85944
YOL138C	9.0609
YOL139C	639.661
YOL140W	30.7824
YOL141W	13.1404
YOL142W	68.8882
YOL143C	205.2008
YOL144W	10.5901000592763
YOL145C	34.2089
YOL146W	32.6564
YOL147C	25.6024
YOL148C	16.447
YOL149W	50.9676
YOL150C	0
YOL151W	122.3792
YOL152W	16.7236
YOL154W	9.58431045
YOL155C	37.8902
YOL155W-A	132.052
YOL156W	4.30978
YOL157C	3.31491
YOL158C	49.9558
YOL159C	16.1816
YOL159C-A	8.6191579
YOL160W	2.76578
YOL161C	1.3789
YOL162W	0.851727
YOL163W	2.46559
YOL164W	11.7641
YOL164W-A	3.03245
YOL165C	0.105075
YOL166C	0.468527
YOL166W-A	0
YOR001W	57.70511
YOR002W	52.0895
YOR003W	5.09038
YOR004W	49.3267
YOR005C	5.60878
YOR006C	31.4944
YOR007C	316.78
YOR008C	65.1923
YOR008C-A	25.3586
YOR008W-B	219.292
YOR009W	2.99398
YOR010C	2.829623
YOR011W	12.7404
YOR011W-A	4.00612
YOR012W	15.8262
YOR013W	9.07136
YOR014W	34.6272
YOR015W	0
YOR016C	79.1707
YOR017W	13.7754
YOR018W	10.3618
YOR019W	1.27602
YOR020C	433.401
YOR020W-A	36.6291
YOR021C	122.7574
YOR022C	2.71686
YOR023C	3.42676
YOR024W	0
YOR025W	16.2786107
YOR026W	21.1624
YOR027W	172.5643
YOR028C	6.74727
YOR029W	0.793995
YOR030W	16.4463
YOR032C	1.78582
YOR032W-A	1.434408
YOR033C	16.28025
YOR034C	15.0034
YOR034C-A	6.07253
YOR035C	14.703
YOR036W	10.9869
YOR037W	15.9524
YOR038C	20.10854
YOR039W	67.1888
YOR040W	12.1015
YOR041C	3.00059
YOR042W	42.3047
YOR043W	41.4845
YOR044W	19.26183
YOR045W	205.4875
YOR046C	120.9675
YOR047C	34.1101
YOR048C	52.7596
YOR049C	13.683800132951
YOR050C	6.36333
YOR051C	86.5684
YOR052C	78.27296
YOR053W	0
YOR054C	7.73976
YOR055W	0.994742
YOR056C	41.34446
YOR057W	25.8893387
YOR058C	12.47557
YOR059C	12.863152
YOR060C	16.0113
YOR061W	66.6562
YOR062C	5.12355
YOR063W	3714.939
YOR064C	11.38458966
YOR065W	28.37112
YOR066W	6.52249
YOR067C	30.37191172
YOR068C	0
YOR069W	18.67340655814
YOR070C	11.8125
YOR071C	16.5059
YOR072W	7.54219
YOR072W-A	6.71402
YOR072W-B	20.822
YOR073W	6.79501
YOR073W-A	12.6381
YOR074C	24.5481
YOR075W	16.2977
YOR076C	11.83983
YOR077W	2.57167
YOR078W	66.1472
YOR079C	24.61711
YOR080W	9.11345
YOR081C	12.18655
YOR082C	1.22923
YOR083W	1.25508120553
YOR084W	4.55215
YOR085W	43.87508
YOR086C	65.319900105479
YOR087W	21.64987
YOR089C	33.0536
YOR090C	25.2115
YOR091W	71.0561
YOR092W	25.4895
YOR093C	14.0184
YOR094W	7.51717
YOR095C	51.3821
YOR096W	1880.9896
YOR097C	17.38374
YOR098C	35.5967000738084
YOR099W	165.5534
YOR100C	0.501858
YOR101W	76.1936
YOR102W	59.5236
YOR103C	65.3082
YOR104W	10.435
YOR105W	10.062639
YOR106W	19.4561
YOR107W	16.80058
YOR108C-A	0
YOR108W	97.2381
YOR109W	36.8303
YOR110W	15.81668
YOR111W	11.2278
YOR112W	18.2609334613
YOR113W	10.325
YOR114W	2.91923
YOR115C	29.4604
YOR116C	51.8162
YOR117W	86.7884
YOR118W	16.67282
YOR119C	20.63711
YOR120W	10.6215
YOR121C	0
YOR122C	766.206
YOR123C	12.404
YOR124C	33.45446482
YOR125C	31.35138
YOR126C	10.23217
YOR127W	21.72680535244
YOR128C	54.6819
YOR129C	10.466784119
YOR130C	13.43458
YOR131C	14.49258
YOR132W	25.14498
YOR133W	1424.515
YOR134W	1.92911
YOR135C	66.182
YOR136W	168.285
YOR137C	8.77427
YOR138C	22.1017
YOR139C	6.61437
YOR140W	5.6821
YOR141C	22.6454093
YOR142W	99.8067
YOR142W-A	0
