"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"YDR091C",7.87718398387221,8.23052259283772,113.299400982601,7.56048837448007e-16,4.75987052955295e-15,26.5953662121281
"YJR017C",5.87997764124281,5.9433987232056,110.792023105958,9.29714707346586e-16,5.32701399885071e-15,26.5935033632721
"YMR216C",7.21601828929634,7.37068233791938,111.490540018994,8.77264403627804e-16,5.15687089502856e-15,26.5892250423402
"YOR063W",11.4233099399886,11.5842873219029,126.777289322354,2.67606420096842e-16,2.75174008451051e-15,26.5867696064186
"YMR196W",7.07598261047454,6.87818319598438,111.168004946582,9.01063958851028e-16,5.26849852096882e-15,26.5863335186285
"YFL045C",8.37187455067142,8.43930942994367,114.670745251611,6.76506775846199e-16,4.50548142401128e-15,26.5826403262579
"YNL281W",8.09112492696906,8.09159114490244,113.752378820486,7.28683065179445e-16,4.69568516668783e-15,26.5825347800918
"YPR045C",5.89252569280734,5.84191802735365,110.570496521956,9.4706731850473e-16,5.36562622173542e-15,26.5792478906191
"YLR237W",6.82779876180988,6.22114741303453,110.677742517917,9.38622122663903e-16,5.33949172547551e-15,26.5788025906403
"YDR056C",5.60402456779948,5.74163021554683,111.06711552979,9.08654719173736e-16,5.27660597590526e-15,26.5787529318899
"YBR197C",5.97151366387676,5.88702335855318,110.450883204252,9.56585852129874e-16,5.38115499050177e-15,26.5771055852296
"YKR021W",6.00541765072967,5.85244297401472,110.394993762061,9.61069694850635e-16,5.38350531058022e-15,26.5754579907679
"YDR332W",5.56740323104338,5.19915270811608,111.108144397912,9.05559256440162e-16,5.27660597590526e-15,26.5751975682488
"YJL197W",6.91241099097853,7.01532802783617,110.707179827584,9.3631867181407e-16,5.33709252272527e-15,26.5732323292467
"YHR164C",5.94140589294069,5.98755628244777,110.419123219828,9.5913101010752e-16,5.38350531058022e-15,26.5726050086008
"YKL033W-A",6.82537773657157,6.98875574636697,110.55958949725,9.47930909455413e-16,5.3658931412067e-15,26.5709417080791
"YKL068W",7.50915492867494,7.56581854030852,111.886130302341,8.49020239117349e-16,5.07097867459429e-15,26.5693671276106
"YHR091C",5.8540895078346,5.81559550601088,110.44349258391,9.57177447336666e-16,5.38115499050177e-15,26.567395216238
"YDR200C",5.26465749224239,5.14785384258038,111.939701961371,8.45273435942145e-16,5.06166994827138e-15,26.5665598654322
"YNL256W",7.14312586611856,7.20216802320204,110.980726523432,9.15210828725645e-16,5.28074237610618e-15,26.5652322589704
"YLR019W",5.82375763425295,6.08403534666101,110.446851597189,9.56908518967642e-16,5.38115499050177e-15,26.5645480002903
"YAL001C",6.12718880854,6.15816794014534,110.132199120182,9.82467492349603e-16,5.43957570321954e-15,26.5630443913837
"YKL064W",7.04910511229812,6.87007969814046,110.770232290551,9.31405904008502e-16,5.32927381739488e-15,26.5626105493857
"YLR321C",5.49778348107651,5.62130420822682,111.077726012646,9.07853078541862e-16,5.27660597590526e-15,26.5611352531996
"YDR407C",6.9184164588195,6.89446899232877,110.513449751282,9.51593804896514e-16,5.3773641322269e-15,26.5594012863333
"YIL069C",8.50905593396334,8.72542271081512,114.713920616083,6.74157788486953e-16,4.50548142401128e-15,26.5572250360257
"YDR415C",5.46570208381372,5.431371521047,111.09886104977,9.06258623453706e-16,5.27660597590526e-15,26.556283020891
"YGR150C",5.87763770774122,5.90958778440346,110.25077407447,9.7274797213074e-16,5.41771158715528e-15,26.5561220036147
"YJL010C",6.69816758350863,6.79762854719678,110.18229485209,9.78348107161647e-16,5.42591034621632e-15,26.5546900428461
"YJL061W",6.56005886417768,6.62672485605322,110.03297874826,9.90683261410096e-16,5.47583716903881e-15,26.5531026786419
"YPL074W",5.61027655289146,5.65841207137149,110.653651000475,9.40511941371586e-16,5.33949172547551e-15,26.5516469429263
"YLR454W",8.58830783700899,8.69953681357919,114.861573940985,6.66192647855421e-16,4.47025294209587e-15,26.5494916334511
"YDR047W",6.54123155266515,6.4769297755807,109.964417301196,9.96404843424622e-16,5.49360120049213e-15,26.5492923377021
"YLR129W",7.67325897238335,7.76155494699526,111.993968900866,8.41496675901695e-16,5.05705016501296e-15,26.5486931806955
"YHR086W",5.74508822785083,5.90017325887537,110.309554689969,9.6796929787306e-16,5.39566940256298e-15,26.5462333630916
"YBR274W",5.63254150155657,5.58771153241242,110.502131410786,9.5249472753725e-16,5.37783105616392e-15,26.5448185796842
"YPL101W",6.11487444834727,6.22443973122379,109.875151240283,1.00390920932907e-15,5.51577502338934e-15,26.5446717999372
"YJR140C",6.98110885875463,6.83688744967878,110.387021798854,9.6171115733704e-16,5.38350531058022e-15,26.5445086033178
"YMR207C",6.6334460938064,6.48639531149882,109.903064454301,1.00155590946097e-15,5.51275162225923e-15,26.5397736103127
"YNL095C",6.27958827306289,5.9795795029644,109.748450925577,1.01466833006998e-15,5.52547717595392e-15,26.5397360487173
"YMR170C",5.47708562000839,5.41561862204209,110.810408656654,9.28290441482058e-16,5.323494573665e-15,26.539079531898
"YJR032W",5.64812093405979,5.62794157735597,110.379887133942,9.62285649086159e-16,5.38350531058022e-15,26.5388565037586
"YPR085C",5.40515727436936,5.08089874612693,111.027978859688,9.11618352745673e-16,5.27660597590526e-15,26.5387686835131
"YPL218W",7.29218996017209,7.4923398378818,110.90085804462,9.2131874904991e-16,5.30028625636941e-15,26.5385162751205
"YJL005W",8.40594136928145,8.14429356233085,114.03722517224,7.12037615821435e-16,4.64830878880848e-15,26.5374158880753
"YOR209C",7.69800647592518,7.83041983099901,111.845447438015,8.51877894760307e-16,5.07394333093832e-15,26.5345955032687
"YGL200C",7.74308245127542,7.67292962279408,111.967238187818,8.43354683635758e-16,5.05705016501296e-15,26.5345505757335
"YOL020W",7.32653894671611,7.58000009484722,110.907496100137,9.20809388301994e-16,5.30028625636941e-15,26.5338687072946
"YDR049W",5.81469637863331,5.61537334242048,110.00208065272,9.93257246872931e-16,5.48545094659571e-15,26.5330130229497
"YKL103C",7.22351281540606,7.16921117573146,110.656138038162,9.40316654842101e-16,5.33949172547551e-15,26.5320441907739
"YIL008W",5.37326533543591,5.27928679891384,111.017987526093,9.12376663993933e-16,5.27660597590526e-15,26.5313174276076
"YGR209C",7.74083884443924,8.0881631019805,111.869811577816,8.50165225107931e-16,5.07097867459429e-15,26.5286990917127
"YIL044C",5.47670796945936,5.71608512754286,110.639271170011,9.41641952195088e-16,5.33949172547551e-15,26.5276414634653
"YNR016C",10.9913486390651,10.7558505390901,123.500366128891,3.40873605650912e-16,3.11990274634679e-15,26.5275890331832
"YNL131W",7.04085060078555,7.3018587161299,110.22846633071,9.7456835776025e-16,5.42166356111109e-15,26.5267153025415
"YGR170W",6.44405313450169,6.35650178344325,109.578628830023,1.02929018939256e-15,5.58587541262418e-15,26.5261699712015
"YJL002C",8.07149339477108,8.31770548260455,112.728511763894,7.92173078216711e-16,4.86655639991991e-15,26.5224490259152
"YOR117W",6.97632833922623,7.61430449151115,110.047586334191,9.89468941095854e-16,5.47372885596124e-15,26.5217158328213
"YOR087W",5.58803351332409,5.92440683489183,110.221868623741,9.7510747553763e-16,5.42166356111109e-15,26.5185587149782
"YGL017W",5.42232667096515,5.24788844193364,110.641335878586,9.4147960865535e-16,5.33949172547551e-15,26.51670871522
"YOR060C",5.79864115695302,5.63791925141277,109.782689200939,1.01174834472543e-15,5.52547717595392e-15,26.5161404467992
"YOR171C",6.1275182960123,6.22182789423294,109.424159105721,1.04279317739032e-15,5.62663116733103e-15,26.5136402441677
"YDL097C",6.87229175453886,7.39059498479132,109.773487505914,1.01253218828235e-15,5.52547717595392e-15,26.5125926366727
"YMR259C",7.54448264606093,7.49802398245155,111.090471512297,9.06891169532398e-16,5.27660597590526e-15,26.511235335855
"YMR062C",5.95325911095574,5.79318176827132,109.518462838869,1.03452643387275e-15,5.60965983779843e-15,26.5109924385918
"YPL022W",6.96061939776206,6.95890267304464,109.866698453371,1.00462305279931e-15,5.51577502338934e-15,26.5108307214861
"YDL147W",7.41333551592828,7.89416167863475,110.757775698031,9.32374197836365e-16,5.32927381739488e-15,26.5102205043426
"YER072W",6.62975165174322,6.88355119030979,109.470748908276,1.03869996437367e-15,5.61013316854749e-15,26.5098840760038
"YNCE0024W",14.8285211749771,15.0302378702977,146.396089973524,7.07968331677176e-17,2.04573114379255e-15,26.5093489851608
"YGR211W",7.33065295089964,7.75404035153566,110.54163530952,9.49354378201983e-16,5.36932613902189e-15,26.5086748603048
"YDR027C",5.81330333252768,5.95418538027704,109.605442497285,1.02696606275453e-15,5.58248218728102e-15,26.5053786912264
"YDL036C",5.33745691904688,5.40666515203025,110.69643955907,9.37158364459063e-16,5.33709252272527e-15,26.5018287550218
"YGL155W",5.92345424837297,5.9378007443723,109.362192844966,1.04826503273852e-15,5.65151582867723e-15,26.4978375093047
"YJR139C",8.18145092329675,8.48754602926312,112.656904152462,7.96837641591833e-16,4.88055682512013e-15,26.4969919544895
"YER003C",7.25877981099446,7.41636193161019,110.205589740941,9.76439084431039e-16,5.42231331188016e-15,26.4964725748804
"YOL122C",6.68356448947234,6.39073738142571,109.329961706487,1.0511237367145e-15,5.66055076702561e-15,26.4963637900071
"YDL185W",10.7674895283235,10.8797306539898,121.919033889096,3.83981387890908e-16,3.26295701805808e-15,26.4961890093513
"YNL145W",6.40322168864105,7.32148044965502,109.132753318191,1.06880416133881e-15,5.72934824495813e-15,26.496006769018
"YER166W",8.26995477444085,8.19217005190476,112.893701444536,7.81527500215027e-16,4.83634532148131e-15,26.494335861809
"YLR201C",5.28658389987984,5.2631481672284,110.755620686566,9.32541827450413e-16,5.32927381739488e-15,26.494320392701
"YDR518W",6.16362475618905,6.03060296179357,109.059187960402,1.07548374028801e-15,5.755764772942e-15,26.4893595694414
"YDL028C",5.43299559480404,5.40864522272492,110.200272603237,9.76874461543839e-16,5.42231331188016e-15,26.4889495317129
"YOL148C",5.50482076672547,5.51709163001823,109.9777221632,9.952916704572e-16,5.49207124957575e-15,26.4878798218167
"YFL049W",5.55187830291899,5.53248579934707,109.83558533413,1.0072554257851e-15,5.52547717595392e-15,26.4860976114498
"YPR183W",6.64425764094721,6.78294473045947,109.112808691074,1.07061053777561e-15,5.7343540784526e-15,26.4837848612413
"YHR206W",6.60552624358502,6.63712864001401,109.028622597295,1.0782726017318e-15,5.75848435513829e-15,26.480411850318
"YPR110C",7.91331020463394,8.13584128286036,111.590047361922,8.70063097371585e-16,5.13290365882052e-15,26.4797749306322
"YLR069C",6.82441203425317,6.73679895443284,109.235146326398,1.05958348496216e-15,5.69179116067364e-15,26.4793596295778
"YOL021C",7.91563157978486,8.04337402261093,111.563332097623,8.71990016393915e-16,5.13965774685274e-15,26.4775991614481
"YOR281C",5.46214505265342,5.72095284804007,109.92610942184,9.99617646543891e-16,5.50669503192494e-15,26.476542739141
"YBR118W",13.40567507412,13.6910119626646,135.089243930487,1.48809903828157e-16,2.29804015789442e-15,26.4744469244274
"YGL062W",8.76082180143621,8.90376965773744,114.203939914218,7.02491109415687e-16,4.60755645816357e-15,26.4743809632141
"YKR064W",5.78688527429052,5.78398719768638,109.161631871949,1.06619462519295e-15,5.72002536879026e-15,26.4716785381462
"YPL164C",5.4570779194275,4.92233933529288,109.773892162696,1.01249770357701e-15,5.52547717595392e-15,26.4646771240632
"YDR148C",6.28495231855017,6.67306012345615,108.668575097415,1.11173448762784e-15,5.8969788396209e-15,26.463702549684
"YNL255C",7.79805264852205,8.15203631009047,111.011253354109,9.12888161077948e-16,5.27660597590526e-15,26.4627863528094
"YDR040C",8.02457531092918,7.96440641372579,111.618321929986,8.68028846831496e-16,5.13290365882052e-15,26.4607341409472
"YIL074C",6.37860979291303,6.75502295954824,108.621078635642,1.11623395224327e-15,5.91603994688935e-15,26.4601189597802
"YOR030W",5.74878581647088,5.57106721824471,109.040999755849,1.07714231398889e-15,5.75848435513829e-15,26.4587542217128
"YHR165C",8.47458972366839,8.471413772898,112.967576118765,7.76818057727076e-16,4.8208199012109e-15,26.4585734732246
"YMR162C",7.31118423556704,7.18799783892687,109.746935693923,1.01479777105544e-15,5.52547717595392e-15,26.4576843714595
"YJR110W",5.20723844400634,5.23887433729452,110.461847972318,9.55708904290367e-16,5.38115499050177e-15,26.4544148737972
"YHR020W",9.29138105400885,9.27418219361545,115.790288589723,6.18421563370306e-16,4.25577645494204e-15,26.4531129302141
"YGR047C",5.85035987379452,5.97633890095495,108.764066085926,1.10274906852631e-15,5.87298774583057e-15,26.4502547041154
"YBL008W",6.06294643541399,5.91611794275313,108.526764579311,1.12522851061676e-15,5.93976045925572e-15,26.4478646111988
"YDR182W",6.15549063184773,6.39142649013894,108.47154356662,1.1305320962258e-15,5.94103195953006e-15,26.4474513211253
"YOL068C",6.37147908782583,6.49870311529099,108.425088912513,1.13501519232978e-15,5.95316827134182e-15,26.4462770110567
"YDR476C",5.19274595522046,5.46011645859208,110.39033422988,9.61444565620622e-16,5.38350531058022e-15,26.4457118970843
"YGL220W",6.24513148128132,6.20757664164175,108.406001597765,1.13686291625074e-15,5.95810453397121e-15,26.4449856805085
"YMR026C",5.1873973300559,5.02507313084449,110.377096477689,9.62510459514875e-16,5.38350531058022e-15,26.4435074083563
"YMR038C",7.05054938058807,7.24776418582912,109.024815323622,1.07862054795728e-15,5.75848435513829e-15,26.4425683741176
"YAL056W",6.27583041420909,6.37551216721816,108.357073036087,1.14161462649509e-15,5.96872818243892e-15,26.441544462014
"YGL161C",5.87489648958093,6.18172843613149,108.584525163972,1.11971050007256e-15,5.92968364744308e-15,26.4395596784277
"YMR002W",7.31809559547705,7.67808585293825,109.468673381251,1.03888193337223e-15,5.61013316854749e-15,26.4377234092553
"YER078C",5.38653438091415,5.52642209514996,109.582944569327,1.02891572109504e-15,5.58587541262418e-15,26.4372380437541
"YGR200C",7.48248391626541,7.55684607524921,109.756591887845,1.01397318902657e-15,5.52547717595392e-15,26.4320684424007
"YKL211C",6.8021995540843,6.94467600711141,108.492181052419,1.12854677771635e-15,5.94103195953006e-15,26.4290668857673
"YLR386W",6.31450075435531,6.21123505090865,108.157923327296,1.16118347102283e-15,6.04219934407129e-15,26.4273919565265
"YDR304C",7.53425284470076,7.713963327214,109.761274085347,1.01357362426898e-15,5.52547717595392e-15,26.4240837869231
"YPR072W",5.96030629387177,6.36889224616409,108.238514785935,1.15321997259355e-15,6.01137819766199e-15,26.4213280159621
"YDR362C",5.42451365862996,5.45369961185623,109.229766017693,1.06006579133666e-15,5.69179116067364e-15,26.4211769457337
"YGR117C",5.63885374436348,5.99957171079495,108.695117259282,1.10922883486706e-15,5.89317049534866e-15,26.4210647870812
"YDR529C",5.71340787728809,5.7089457186104,108.55030542909,1.1229759658958e-15,5.93263508670997e-15,26.4204001428278
"YBR026C",6.49054984994534,6.6672994780092,108.088721230181,1.16807019378365e-15,6.05884555133871e-15,26.419033042034
"YPR070W",5.76639900470365,5.749656463642,108.439429121804,1.13362919522178e-15,5.95064782028555e-15,26.4186938682508
"YDR385W",12.0727468129609,12.1965206214732,126.005149803086,2.83148323232415e-16,2.83234517546946e-15,26.4185911406461
"YNL135C",8.10810362297809,8.282823235373,111.184725417272,8.99812737740462e-16,5.26586759788986e-15,26.4176522517972
"YOR122C",8.04235648432845,8.33788193390181,110.99264267712,9.14303396731738e-16,5.28014228762828e-15,26.4174500036989
"YIL046W",6.05877330508376,5.90494443812184,108.077395150839,1.16920162490551e-15,6.05993145022006e-15,26.4157223733917
"YOR090C",5.81365585757958,5.87152684068382,108.308379131306,1.14636540672348e-15,5.98880242685746e-15,26.4143964931879
"YNL257C",6.28044270734598,6.1064014791989,107.971272447114,1.17986206590493e-15,6.10505388263e-15,26.4139921222998
"YGL087C",6.11162886034229,5.96379657188356,107.963031639342,1.18069438296146e-15,6.10505388263e-15,26.409535507781
"YDL141W",6.27393646113562,6.32791996574553,107.899916414153,1.18709060192506e-15,6.11821082172543e-15,26.4088697532682
"YNL157W",6.23112331545514,6.20386057089382,107.896153999378,1.18747310315745e-15,6.11821082172543e-15,26.4084001402992
"YNL031C",9.08235735035735,8.93801110255442,114.222948403961,7.01411673210863e-16,4.60755645816357e-15,26.4072627224858
"YER171W",6.12462031661856,6.237663564734,107.897896117137,1.18729597594066e-15,6.11821082172543e-15,26.4053608103504
"YKR053C",5.94180025276135,5.81037504144703,108.024427545856,1.17450902627091e-15,6.08264249066382e-15,26.404730174644
"YGL130W",5.62655960945574,5.74660427535684,108.481973539569,1.12952825341296e-15,5.94103195953006e-15,26.4043566568957
"YDL015C",7.54591611764247,7.85454085740752,109.492152561671,1.03682548696356e-15,5.61013316854749e-15,26.4040289090869
"YGR083C",6.98839724971959,7.07281860609939,108.365570157989,1.14078784960672e-15,5.96872818243892e-15,26.4035216436188
"YML034W",6.28632677251584,6.31842897641562,107.802677248955,1.19702028596247e-15,6.14668490050414e-15,26.4019111779292
"YKL085W",6.16523951758413,6.5738983575129,107.773553077821,1.20001221740802e-15,6.15650296081618e-15,26.3979641680511
"YLL054C",5.45966505862905,5.35942989907288,108.790196443702,1.10030432368764e-15,5.86472020703583e-15,26.397679758542
"YJR130C",5.37453810725234,5.19548472701372,108.980343705536,1.082694030351e-15,5.7755399086581e-15,26.3934857379634
"YEL034W",7.54400993711552,8.0639323742333,109.323886979394,1.05166349460412e-15,5.66055076702561e-15,26.3931250497416
"YOR115C",5.21987776008335,5.2311836335061,109.477681714892,1.03809239598665e-15,5.61013316854749e-15,26.3919127257595
"YBR164C",5.43686251457483,5.6054755209113,108.704460857213,1.10834826333209e-15,5.89317049534866e-15,26.3876660231112
"YKL166C",5.1909586834959,5.32862407427577,109.499006400242,1.0362260378166e-15,5.61013316854749e-15,26.3858354646999
"YOR185C",5.96384948566463,5.84512749375812,107.729515056579,1.2045520018578e-15,6.17497328877495e-15,26.3852838019915
"YOL089C",5.66354972678366,5.73428568952523,108.120606411709,1.16489149857982e-15,6.04713027540803e-15,26.3842035270677
"YOL061W",7.81766870370579,7.96043736107979,109.868720824675,1.00445221102716e-15,5.51577502338934e-15,26.3840930057228
"YKL207W",6.76524506319567,6.94261136257275,107.801284074846,1.19716321860093e-15,6.14668490050414e-15,26.3826956618166
"YER175C",5.1105248573766,4.91163188252758,109.7562856305,1.0139993301951e-15,5.52547717595392e-15,26.3812377580477
"YBL015W",5.77179181921404,5.7179253030861,107.882871032262,1.18882459210946e-15,6.11821082172543e-15,26.3798617681955
"YLR256W",8.42722364154023,8.48307892861788,111.505828744952,8.76153683207768e-16,5.15495255688581e-15,26.3772018046086
"YPL204W",6.94530899434628,7.04327198175732,107.909885572577,1.18607775975999e-15,6.11821082172543e-15,26.3754571951323
"YDR463W",6.29295217685664,6.3104516469725,107.426534602703,1.23630636596895e-15,6.30823403505275e-15,26.3748470600912
"YDR036C",5.71243333928925,5.80341698785345,107.863534447362,1.19079506011533e-15,6.12355644372297e-15,26.3717260387228
"YDR050C",10.5371859995744,10.9773750162364,118.476298832778,5.00333986491831e-16,3.71547453019696e-15,26.3686085067529
"YLR396C",5.52545443451413,5.61275905495179,108.140449534028,1.1629181387836e-15,6.0441958773346e-15,26.3642778700253
"YPL220W",9.05936270955655,9.25262776825853,113.390994722029,7.50424808526241e-16,4.7384724701345e-15,26.3638417274232
"YER059W",5.32697561684969,5.28439838967082,108.668514360044,1.11174022858952e-15,5.8969788396209e-15,26.3621018825417
"YGR157W",9.12876424684033,9.16250386600921,113.580070167759,7.38961249268775e-16,4.7287763682516e-15,26.3602789728804
"YLL006W",6.11420022832815,5.91197670566252,107.241517325884,1.25615298123043e-15,6.37978160173599e-15,26.3577513378552
"YKL092C",6.01526890979787,5.85647880268196,107.282719009076,1.25170295191855e-15,6.37195336948777e-15,26.3564143141569
"YHR104W",7.12752475628457,7.47633638954033,107.889563504603,1.18814344681173e-15,6.11821082172543e-15,26.3540242841129
"YFR013W",6.11469226288373,6.27690827154081,107.17450395693,1.26342832008568e-15,6.40682941327396e-15,26.3529335602947
"YJR051W",5.98034024369274,6.09560322562706,107.257198179264,1.25445729183953e-15,6.3797472327228e-15,26.3524911004035
"YDR129C",8.10679203077906,8.33767928962811,110.170223703468,9.79338967724777e-16,5.42682605049514e-15,26.3523342556067
"YPL094C",6.76263233661858,6.83265742042373,107.362231429009,1.24316443219248e-15,6.33830616630643e-15,26.351481772097
"YOR291W",7.44763941618664,7.15443751169709,108.46779281549,1.13089333252771e-15,5.94103195953006e-15,26.3493424805363
"YLR268W",5.35257378136448,5.44510415951623,108.39548824526,1.13788207171008e-15,5.95869400420611e-15,26.3484610564288
"YLR405W",5.60813799571919,5.58282207284593,107.719051943367,1.20563341739475e-15,6.17569978107426e-15,26.347931509648
"YPR199C",5.09080308180821,5.0946661361491,109.23893821673,1.05924371506102e-15,5.69179116067364e-15,26.3412348446689
"YOR133W",11.1022179087032,11.3143482558151,119.929183497042,4.47041463881579e-16,3.50994122511902e-15,26.338243924824
"YOL087C",6.81594839959603,6.83662136866866,107.096835984915,1.27191885606507e-15,6.43003901696894e-15,26.3284210080096
"YPR049C",5.97025120200433,5.76475713649111,106.895514131449,1.29422287188289e-15,6.50277730429232e-15,26.3256388522575
"YOL139C",8.07832534225438,8.46861997414722,109.665887962706,1.0217481348454e-15,5.55871584619535e-15,26.3245815614791
"YHR065C",6.08746803963477,6.18974551686678,106.771338780795,1.30819591152379e-15,6.55794319644117e-15,26.3227077599944
"YGL082W",5.54003656596443,5.73644448345997,107.482788632898,1.23034112599813e-15,6.28267434348076e-15,26.3202091852455
"YDL188C",6.21585546818112,6.30056058124244,106.666574233618,1.32011479125789e-15,6.59499756790086e-15,26.3191845197964
"YLL008W",7.29216776545608,7.32291354170719,107.682742157904,1.20939456965541e-15,6.18532382239328e-15,26.317828602324
"YOL070C",5.96278369162061,5.79563795758495,106.788651780047,1.30623774675854e-15,6.55792948521628e-15,26.3174066493223
"YIL068C",5.77503454716603,5.84296735883717,106.999921249816,1.28260220918889e-15,6.46911874043698e-15,26.3170969738901
"YKL168C",5.16993604921335,5.10343121650474,108.563757962057,1.12169098209523e-15,5.930613945559e-15,26.3169543404916
"YHR037W",6.20318026904478,6.72040424261982,106.605710707682,1.32709435615635e-15,6.60886925862464e-15,26.3144260938887
"YBR086C",8.3793358345286,8.47433177487757,110.345292608261,9.65076639229316e-16,5.38673783161799e-15,26.3126362738591
"YMR264W",6.39467420767289,6.34981108931049,106.559436753341,1.33242821600393e-15,6.62384132797114e-15,26.3114953777531
"YER123W",6.41000784586528,6.45804270805881,106.519662892693,1.33703181739315e-15,6.63258705859943e-15,26.3084094425838
"YBL014C",6.73714151667373,6.60989407127866,106.731723689179,1.31268877421635e-15,6.5754501708459e-15,26.3077606345751
"YDR524C",5.93721429986962,6.0509925486497,106.6622868789,1.32060511250115e-15,6.59499756790086e-15,26.3064099779951
"YJL133W",5.55493287175571,5.4450953783905,107.250553999561,1.25517546742401e-15,6.3797472327228e-15,26.3061135811535
"YGR106C",7.76468143433277,7.89453203230024,108.570071261283,1.12108849856296e-15,5.930613945559e-15,26.3059576468197
"YPL217C",7.61114206825563,7.46530215797195,108.135534936281,1.16340654060077e-15,6.0441958773346e-15,26.3012825164276
"YCR082W",6.72966118024744,6.97244655539669,106.626722665737,1.32468018518566e-15,6.60886925862464e-15,26.3006466342115
"YOL073C",5.06543178199086,5.20831155023821,108.695525272865,1.10919036613629e-15,5.89317049534866e-15,26.2972977323837
"YGL084C",6.42383608191292,6.70104931527902,106.346176632637,1.35731902728348e-15,6.70699296790002e-15,26.2953924429508
"YNL186W",7.47230196876376,7.55682087312427,107.69743380947,1.20787116984738e-15,6.1823437135802e-15,26.292423356708
"YMR224C",5.15362350043254,5.08133203097919,108.236372186474,1.15343090493788e-15,6.01137819766199e-15,26.2906354338281
"YPR008W",6.91005300042921,6.98491195286819,106.678349916348,1.31876910861844e-15,6.59499756790086e-15,26.29053161184
"YDR382W",8.96587972599328,9.08737685696281,111.816857796174,8.53892471700819e-16,5.07394333093832e-15,26.2892398728127
"YFL034W",5.77242314279198,5.80485295035896,106.617330139236,1.32575873844721e-15,6.60886925862464e-15,26.2891725002574
"YOL081W",9.32810301213682,9.04146732831626,113.018267413214,7.73604728461379e-16,4.80996241764256e-15,26.2868767362325
"YEL015W",5.88775601466898,6.00931721973473,106.429690851444,1.34751074375729e-15,6.6685514155167e-15,26.286064345189
"YEL032W",7.15237538043,7.36380293618681,106.952840945493,1.28782793986722e-15,6.48552124199796e-15,26.28469761517
"YHR071W",6.5823422980701,6.50541188871393,106.263138525563,1.36714988796923e-15,6.7403668895227e-15,26.2831846882269
"YOR076C",5.11199281844114,5.19360444137434,108.251997024695,1.15189366783155e-15,6.01137819766199e-15,26.280516972198
"YDL102W",6.57375757378358,6.53620773913528,106.138105365937,1.38210171162659e-15,6.80387449349062e-15,26.2744462991234
"YIL147C",7.30935118999907,7.2494202359757,107.071407910258,1.27471233480881e-15,6.4392078895953e-15,26.2721891749049
"YML065W",5.70628794965532,5.69251884534999,106.44960339037,1.34518373828327e-15,6.66205540919192e-15,26.2698645789799
"YBR136W",7.35828856174297,7.11986839993966,107.13216941391,1.26804844959609e-15,6.41655010913995e-15,26.2695642581283
"YEL034C-A",8.99637450401572,9.55269718457053,111.593591960398,8.69807787252264e-16,5.13290365882052e-15,26.2689696232863
"YGR003W",5.90634536362837,5.90318528576833,106.172478765173,1.37797326303534e-15,6.78863589555341e-15,26.2685795712533
"YGR260W",7.9915209573014,7.78659064688728,108.51151164832,1.12669068502396e-15,5.94103195953006e-15,26.263172338383
"YMR119W",5.51685707126562,5.44409206707967,106.704214149548,1.3158187695979e-15,6.58610887570252e-15,26.2611072043493
"YOR061W",6.52786930664845,6.68653333515958,105.791998840305,1.42444367141235e-15,6.96535997657885e-15,26.2510130184121
"YDR346C",7.6656542006158,7.93031394795088,107.484866257379,1.23012142392918e-15,6.28267434348076e-15,26.2477816252088
"YOR353C",5.79014636569573,5.70942774728514,105.997274148848,1.39916007108871e-15,6.86727407557505e-15,26.24605442153
"YOR067C",5.8810638323565,6.03441586994398,105.883270557985,1.41313983100542e-15,6.93071266370717e-15,26.2456521471967
"YNL292W",5.72775740318888,5.73187332311882,106.057131946257,1.39188137737415e-15,6.84176844585107e-15,26.2437479201269
"YLR044C",13.7544763350941,13.9139619488181,130.554542848417,2.04018197968337e-16,2.46998269154114e-15,26.2423811313452
"YPL240C",11.0600118085718,10.9983446490474,117.817879043056,5.26773215657182e-16,3.83495911863332e-15,26.2422028533094
"YNL079C",7.62177728208699,7.74537705231082,107.298225393075,1.2500326958921e-15,6.36838362589368e-15,26.2417925631568
"YLR452C",6.30081174983128,7.07246856886056,105.577550612737,1.45139903461876e-15,7.04995894716518e-15,26.2397057132716
"YOR196C",5.85269831856832,5.76469872229407,105.82508649299,1.42033428802262e-15,6.95561620036115e-15,26.2392643799404
"YDR245W",6.56083478823324,6.766424296644,105.649391261995,1.44230647820375e-15,7.02136161092967e-15,26.239101770375
"YLR110C",11.2613636469745,11.578063258904,118.492489324686,4.99702645151064e-16,3.71498391847601e-15,26.2385966128062
"YOR093C",6.4442158848771,6.48980774396524,105.559219893256,1.45372923208173e-15,7.05606241746023e-15,26.2367861241593
"YNR052C",6.38722033603593,6.50152229730309,105.44327074779,1.46856505643212e-15,7.08772431006444e-15,26.2294366720751
"YIL090W",6.87444640877517,6.75996490878264,105.782093857976,1.42567640029163e-15,6.96620468603464e-15,26.2282759749379
"YER107C",5.92912779581985,6.05115982281088,105.577927878968,1.45135112009639e-15,7.04995894716518e-15,26.2265518081727
"YDR400W",6.1044930453951,6.03501706181155,105.43049512601,1.47020994633229e-15,7.08893599948334e-15,26.2248842059777
"YLR419W",7.34055659152951,7.29253087950533,106.421025535928,1.34852477650969e-15,6.6685514155167e-15,26.2216860450783
