"","logFC","logCPM","F","PValue","FDR"
"YJR042W",-0.333499086270278,6.66424970789705,34.2785024873635,0.0002077965554833,0.00116921144061323
"YMR247C",-0.393038166598824,7.56655502220648,34.220351979242,0.000209127982683309,0.00117569640906305
"YDL212W",-0.638324528528995,7.08431305052338,34.179325041153,0.000210073602101375,0.00117902948480671
"YBL049W",0.889788462572904,3.28016384856061,34.1800765719833,0.000210079660180867,0.00117902948480671
"YBR126C",1.06068691624108,8.04312885622427,34.1272287495757,0.000211281832877667,0.00118476468060753
"YML088W",0.699502876147786,6.19567869024778,34.0603837727871,0.000212844575565478,0.0011920878646745
"YHR199C",0.465631609714552,6.53599476484757,34.0558703004755,0.000212950571078493,0.0011920878646745
"YHR047C",-0.704881095179236,8.39479987308888,34.027365492757,0.000213621588962824,0.00119482645333079
"YBR011C",-0.823933788288272,9.46802760205622,33.985228822183,0.000214618268378627,0.00119938032294587
"YBL039C",-0.851377030476822,8.72681205941473,33.9550501209477,0.000215335575080899,0.00120236652458085
"YJL010C",-0.500514186817609,6.81705716560963,33.8191268675978,0.000218602622649639,0.00121957252636114
"YIR033W",-0.472029171937048,7.54625694897818,33.8100674324363,0.000218822492345185,0.00121976371475195
"YHR012W",0.458445950786861,5.7889961727848,33.7433748519317,0.000220449592239973,0.0012257186182522
"YBR079C",-0.744280969315779,8.72265371127516,33.7413474842534,0.000220499180189258,0.0012257186182522
"YNCB0001W",3.13291708431615,-1.08812098590075,33.1861464257238,0.00022156934243512,0.0012257186182522
"YNCB0012W",3.13291708431615,-1.08812098590075,33.1861464257238,0.00022156934243512,0.0012257186182522
"YNCD0008W",3.13291708431615,-1.08812098590075,33.1861464257238,0.00022156934243512,0.0012257186182522
"YNCJ0021C",3.13291708431615,-1.08812098590075,33.1861464257238,0.00022156934243512,0.0012257186182522
"YNCK0004W",3.13291708431615,-1.08812098590075,33.1861464257238,0.00022156934243512,0.0012257186182522
"YNCL0049C",3.13291708431615,-1.08812098590075,33.1861464257238,0.00022156934243512,0.0012257186182522
"YNCN0020C",3.13291708431615,-1.08812098590075,33.1861464257238,0.00022156934243512,0.0012257186182522
"YOL131W",2.12343211914607,0.772769356786392,33.6790762325717,0.000222647502613437,0.00122973955136159
"YMR201C",0.605877626691914,4.10346318815118,33.6533420989228,0.00022267043002439,0.00122973955136159
"YGL054C",-0.61462520713499,6.66810219930916,33.61052528026,0.000223734475698789,0.0012336255662323
"YPL208W",-0.533123883543766,5.65625273005559,33.6099267905407,0.000223749494057958,0.0012336255662323
"YKL042W",-0.821177088060358,4.02425325384913,33.5881932516974,0.00022429365339576,0.00123558917863951
"YPR122W",-0.36214053178316,7.0531804084525,33.5498950895689,0.000225253405516235,0.0012398370025567
"YPL135W",0.673457128873194,7.17686124683829,33.5138745523542,0.000226161745420959,0.00124379497146991
"YHR195W",0.544241799037793,5.52229381656267,33.4937899155942,0.000226670296280821,0.00124522862324904
"YGR201C",0.817857334131865,4.295350107291,33.4886604408429,0.000226801378884526,0.00124522862324904
"YEL020C",0.547267727401054,5.09173867691926,33.4733310470741,0.000227189771382666,0.00124631984768521
"YHR200W",0.473888796341707,7.57557418730841,33.4326476063758,0.000228226440405603,0.0012509626074609
"YNR056C",0.796720224431915,4.21523820455548,33.4218276189449,0.000228507818919999,0.00125142258288529
"YDR011W",-1.19090760288708,10.124331764739,33.4144865709616,0.000228691193250948,0.00125142258288529
"YJR117W",0.383280603955901,7.35435522673881,33.3905547178313,0.00022930540527511,0.00125373970338438
"YLR273C",0.686737982751718,4.41177030288785,33.3611351961055,0.000230064136127678,0.0012568424793276
"YGL192W",0.669837899967616,3.13306729792055,33.3384787377842,0.000230663479138649,0.00125907008712558
"YGL166W",0.47686396056535,5.31880573962001,33.3293938139784,0.000230884416228958,0.00125923019374001
"YER178W",-0.525070411226176,9.27142310357082,33.2827621402182,0.00023209680507386,0.00126479287143069
"YDR262W",0.597098943423757,6.44856661751402,33.1787493102842,0.000234829606500346,0.00127862483340537
"YHR204W",-0.600369301766814,6.25399763087448,33.0306670323256,0.000238787979713931,0.00129910149228473
"YOR039W",-0.384167986164403,6.52838466745872,32.9959503276037,0.000239727660071775,0.00130313497269785
"YDR272W",0.358498960329663,5.98498590295272,32.9446029601869,0.000241125816177739,0.00130965195365298
"YMR314W",0.421756826152158,7.42216177909107,32.8562051068117,0.000243555960410112,0.00132175868853448
"YGR283C",0.486536895864507,5.60410106116433,32.7734812143806,0.000245857320035878,0.00133314711821435
"YOR047C",-0.361406542921349,6.235706029626,32.7621903593993,0.00024617336366606,0.00133376038418248
"YJR119C",0.911565171918787,4.82878336098482,32.6968136277796,0.000248014098399264,0.0013407116951424
"YNCB0011C",2.29689055835646,0.222088247852586,32.7627911683722,0.000248367450575634,0.0013407116951424
"YNCD0007C",2.29689055835646,0.222088247852586,32.7627911683722,0.000248367450575634,0.0013407116951424
"YDR414C",-0.443086629906249,4.91088437820538,32.6828314218548,0.000248409633464298,0.0013407116951424
"YOL103W",-0.4270448740209,6.8665607630088,32.6804639677524,0.000248476391461267,0.0013407116951424
"YOR197W",-0.386923686344554,7.51260398134638,32.658651768011,0.000249095466022664,0.00134294946899175
"YPL128C",-0.616104788617058,5.6620160263687,32.6322583551961,0.00024984720752569,0.00134551040505434
"YCL005W-A",-0.608043353335937,5.77911999718895,32.6276065330704,0.000249979945917734,0.00134551040505434
"YBR175W",0.520741060915905,5.69347113153593,32.5530275685128,0.000252120129426087,0.00135591938673343
"YDR231C",0.740421505133766,4.33328131974594,32.5419497076656,0.000252440855643749,0.0013565341809409
"YGR033C",-0.378892715593824,5.76135622253365,32.5125339470909,0.000253291454031778,0.0013599930031837
"YPR193C",1.32467140089082,2.09422597512083,32.3999860731183,0.000256666937487855,0.00137699192911852
"YPR117W",0.437882256476078,7.45873455654095,32.3822197130926,0.000257106061976992,0.00137822270743295
"YFR007W",0.514048474463852,4.40937360445664,32.3108517817674,0.000259225608476783,0.00138845207735079
"YLR154C",-0.662807272576734,4.07594693282095,32.2289629003141,0.00026168328545836,0.00140047439090582
"YML019W",-0.500318185361378,5.82405541697324,32.1801634311619,0.00026315995580898,0.00140723126898016
"YFR004W",0.613113109631853,6.7787291319141,32.1541796375342,0.000263950891954945,0.00141031322107959
"YNL065W",0.590001463766007,7.88009379531297,32.133237466674,0.000264590496319112,0.00141258224354931
"YDL051W",-0.735477845048299,7.42991166979304,32.1152804140327,0.000265140457572512,0.00141436938893389
"YNL130C",0.58515087460155,6.94622889262488,32.0024834086207,0.000268626952390277,0.00143180562133731
"YNL131W",-0.518773315758231,7.33350002155901,31.9886461753199,0.000269058464945967,0.0014329434616085
"YBL051C",-0.489016390735864,6.47136214998568,31.9571882778792,0.000270042672861343,0.00143638570276482
"YEL001C",-0.509122713918612,7.39799203013009,31.9540224841533,0.000270141924622232,0.00143638570276482
"YMR101C",1.11983403855899,1.42313051189439,31.9246761331366,0.000271291578887844,0.00144038887380397
"YOR034C",-0.493194086351131,5.97636917035155,31.9151560673061,0.000271364561917115,0.00144038887380397
"YNL092W",0.845306711884712,3.28855298206321,31.9097499545756,0.000271552315070468,0.00144038887380397
"YAL004W",1.77241094524063,5.29742912459808,31.838412425627,0.000273798742098812,0.0014511333331237
"YBL024W",-0.627732487958109,8.00770178904429,31.6881239531596,0.000278641620423501,0.00147455201224776
"YHR091C",0.430927021944031,5.82945766070396,31.6873759538812,0.000278666098480177,0.00147455201224776
"YER023W",-0.745796108682049,7.76246825199791,31.6115683252365,0.000281148794968126,0.00148649226108651
"YMR088C",-0.439605704943155,6.48308265231298,31.5647461111965,0.000282695756842197,0.001492126937447
"YDR331W",-0.419635568407004,6.08866385308157,31.5602932552635,0.00028284343556307,0.001492126937447
"YBL106C",-0.539825385926211,5.80561354810814,31.5587209214533,0.000282895642735691,0.001492126937447
"YKR098C",0.881612110547741,5.1701085451248,31.4803738209085,0.000285509793091335,0.00150470758636428
"YCR005C",1.13130268875389,7.91969491744521,31.3707172264801,0.000289217329661663,0.00152302587382728
"YDR031W",0.791995879998402,3.26478840237495,31.3393763374364,0.000290304363856796,0.00152752624440902
"YDR395W",-0.502185364678779,8.57856237191524,31.3236499521962,0.0002908267766611,0.0015290508609734
"YIL066C",0.702351937416289,4.89009917036117,31.2811240848144,0.000292290911636674,0.00153552028079634
"YAL039C",0.883688962133926,5.647587396446,31.2469498193957,0.000293473105677654,0.00154049940136864
"YBR117C",0.538970620755397,4.1021171215444,31.1935526489686,0.000295333885854551,0.0015490297668285
"YBR270C",0.592236011356606,4.19557147919515,31.186546214578,0.000295578878891176,0.001549078462578
"YJR008W",0.989383337215556,4.55676378097041,31.1549099427457,0.000296687942092703,0.00155365191667987
"YPL159C",0.754231478719227,5.70696444322969,31.1403725807405,0.000297198664148643,0.00155508727769497
"YIL115C",-0.425152342971384,7.72062911586211,31.1013149705205,0.000298578210927009,0.0015610628498109
"YOR321W",-0.431138859074557,6.32836542189114,31.0725980510856,0.000299597643812341,0.00156514762729309
"YDL215C",0.684064308595763,7.24081526642859,31.0234241422243,0.000301353003377435,0.00157306746481056
"YBR089C-A",0.67651833732945,6.04828812010802,30.9634553154814,0.000303510778658105,0.00158307368042942
"YLR088W",-0.58175151013414,6.59559183688375,30.9317514873203,0.000304659009042395,0.00158780254355798
"YHR117W",-0.391715458402205,6.94879782815048,30.8871725327071,0.000306282558149108,0.00159499918554353
"YOR361C",-0.669739947740823,8.68526770157847,30.8757307303314,0.00030670094043758,0.001595913365444
"YDR445C",2.42305573298849,0.499761319270676,30.8941621715279,0.000307676550778105,0.00159972333205198
"YOR117W",0.520825952591195,7.70124851116794,30.836176178632,0.000308152740536159,0.00160093265676177
"YDL119C",0.609399705702122,4.50338000147103,30.8060834693685,0.000309263683211816,0.00160543517066987
"YPL122C",-0.430918308408914,5.47026003731295,30.7849220618962,0.000310046563608951,0.00160822889979323
"YDR361C",-0.564573553329547,6.19240542189117,30.6912798336214,0.000313542815659207,0.00162508153352706
"YIL023C",0.715155148056214,5.5541435390633,30.6714721841803,0.000314288645317849,0.00162656721525252
"YOL157C",0.689420440862513,3.42101078859078,30.6709530833523,0.000314324461864076,0.00162656721525252
"YBL017C",-0.410312331347313,8.73510463560753,30.6593562969772,0.000314745627667891,0.00162746519672178
"YCL027W",-0.690826663373206,4.2626763144114,30.621756454599,0.000316171219356048,0.00163355130000625
"YHL039W",-0.454583191940318,6.12774693741896,30.5350965316812,0.00031948153141468,0.00164935791394916
"YDR245W",-0.488334475843831,6.79134075801996,30.5054763146774,0.000320623126866116,0.00165395226826068
"YLR007W",0.576496093468453,5.49082524570423,30.4662812339986,0.000322141642196738,0.00166048225295448
"YBL091C",-0.535691979264145,7.27442659052275,30.449629850801,0.000322789097489676,0.00166251563377912
"YOR016C",-0.504684330707296,6.01399103991819,30.4121212188347,0.000324253916404998,0.00166791176958527
"YML002W",0.439549908074115,5.67101603172848,30.4098146656069,0.000324344376374007,0.00166791176958527
"YDL117W",0.478184754565842,7.01104535345803,30.3998968945404,0.000324732962826944,0.00166860440320459
"YKL178C",1.45498105871596,3.36979003391078,30.3785674812327,0.00032560792683517,0.00167097723552134
"YDL126C",0.447934293292876,10.3944860035468,30.3752065583377,0.000325703262127639,0.00167097723552134
"YDR168W",0.426819631881457,7.16992860725312,30.3318617561019,0.000327415258736061,0.00167845014072807
"YEL017C-A",-0.754258201911085,7.91526892660522,30.2543675711949,0.000330503336146365,0.00169296019107865
"YPR077C",2.48953647697974,0.595776385102479,30.2357837973698,0.000333078223154883,0.00170482093658403
"YDR493W",0.516057196382537,4.08338189472028,30.1806313351321,0.00033347613105368,0.00170527409632304
"YLR132C",0.699311970926797,4.41822659263519,30.1754485554115,0.000333685710266499,0.00170527409632304
"YKL156W",-0.850254522574509,8.14886119080349,30.130625976934,0.000335508060586842,0.00171325483619015
"YNL006W",0.746054841632644,6.24413384308333,30.1187795772667,0.000335992080770292,0.00171439437486208
"YPR049C",0.457333681453738,5.78718935752102,30.0988133397739,0.000336809719282984,0.00171723310715886
"YIR026C",-0.672033919150591,6.31023975884586,30.0775622844448,0.000337682463185909,0.00172034817678899
"YDR172W",-0.470892774878443,8.57538880963129,30.019862901444,0.000340066154125013,0.0017311500890082
"YGR267C",-0.366201366880432,6.83450899905578,29.9314869897115,0.000343757053169649,0.00174858463887843
"YDR127W",-0.746504644771281,8.79550990586541,29.851131670824,0.000347155249792622,0.00176414879076509
"YJR047C",-1.46584299083561,4.97595930474197,29.8464907916439,0.000347353702868232,0.00176414879076509
"YKL033W-A",-0.478893246978747,7.01026869964098,29.7972862040872,0.000349455245689976,0.00177345164067531
"YOR184W",-0.450634345781244,8.00138484814564,29.789204100171,0.000349802045484681,0.00177384185410904
"YOR052C",1.16791876636648,7.38607753128043,29.7778000592101,0.000350292140304154,0.00177495755287502
"YPL113C",1.12536748191993,3.50931804776417,29.7572846854678,0.000351194085811834,0.00177815680427995
"YCR051W",-0.677092113153887,5.75848549747739,29.7437970057154,0.000351758487966653,0.0017789742612465
"YDL164C",-0.506691044155863,6.31527141716327,29.7364195563819,0.000352077496459841,0.0017789742612465
"YMR302C",0.533976632497405,6.64642197375563,29.7343372661654,0.000352167607103119,0.0017789742612465
"YLR182W",-0.345544298319336,5.84960779881096,29.7250694551903,0.000352569171670557,0.00177963486652757
"YBR104W",-0.664935353286271,5.53800492153697,29.6620069545713,0.000355315976543752,0.0017921232523757
"YNL134C",0.716004051373508,7.85038886426536,29.6495315842955,0.000355862230433257,0.00179330554255301
"YDR372C",-0.436030872695661,7.01424014592743,29.6441992523736,0.000356096124928741,0.00179330554255301
"YJR095W",1.57620346889958,1.54016963785391,29.6326351869633,0.000356983778224429,0.00179639922702217
"YNL331C",0.623552469703207,4.29336360952563,29.5444983284686,0.000360505001810958,0.00181273058293926
"YBR019C",0.69329894903208,4.00637756395684,29.5325420782755,0.000361048273686652,0.00181275949744232
"YPR191W",0.375284259334334,6.89506509178875,29.5319646991494,0.000361062413595861,0.00181275949744232
"YCL001W",-0.430523822265744,5.91324857129968,29.5057448158345,0.000362234805576874,0.00181725736049711
"YIL011W",-0.669440654551846,3.08881882491395,29.4567100262347,0.000364464047633526,0.00182704631658851
"YPL199C",-0.649559971569571,5.57530642549153,29.4248632939472,0.000365880397094485,0.00183119056057198
"YPL034W",0.572850778991904,4.34102999372016,29.4180361734018,0.000366191173247144,0.00183119056057198
"YJL109C",-0.43315568258989,9.3162694062783,29.4153434844411,0.00036631220672552,0.00183119056057198
"YOR142W",-0.359915541208181,7.20508570959661,29.4132943926763,0.000366405293236786,0.00183119056057198
"YER070W",-0.9733514366393,8.8352037617279,29.3112609443768,0.000371076094724031,0.00185312469188931
"YLR017W",-0.4080158927237,6.7972461478651,29.2807945443853,0.000372484801182696,0.00185874723870363
"YFL055W",1.19377867861913,3.19703235502707,29.1917082193618,0.000376663961145872,0.00187817568486394
"YLR198C",-1.02014881132095,4.86414755628481,29.1737510654426,0.000377486525688634,0.00188085022503844
"YJL198W",-0.472391760458801,7.21072922185409,29.1175400898744,0.000380144831179034,0.00188626281815904
"YNCB0002W",2.75516494718272,-0.633447243214395,29.3092694271439,0.000381155968124651,0.00188626281815904
"YNCF0005C",2.75516494718272,-0.633447243214395,29.3092694271439,0.000381155968124651,0.00188626281815904
"YNCG0020C",2.75516494718272,-0.633447243214395,29.3092694271439,0.000381155968124651,0.00188626281815904
"YNCH0009C",2.75516494718272,-0.633447243214395,29.3092694271439,0.000381155968124651,0.00188626281815904
"YNCH0010C",2.75516494718272,-0.633447243214395,29.3092694271439,0.000381155968124651,0.00188626281815904
"YNCM0019W",2.75516494718272,-0.633447243214395,29.3092694271439,0.000381155968124651,0.00188626281815904
